Calibrated,Energy Transfer,RIXS
11564.35,8.85,4.1193868333892367e-07
11564.6,9.1,5.533206263465959e-07
11564.85,9.35,3.860376462883227e-07
11565.1,9.6,5.269508362581247e-07
11565.35,9.85,6.051968017589543e-07
11565.6,10.1,6.306967685620366e-07
11565.85,10.35,6.949606600787828e-07
11566.1,10.6,7.199299652129842e-07
11566.35,10.85,7.981311989691646e-07
11566.6,11.1,6.299387195613611e-07
11566.85,11.35,4.892426107242289e-07
11567.1,11.6,5.411036783506583e-07
11567.35,11.85,5.921618572997029e-07
11567.6,12.1,5.920826806908915e-07
11567.85,12.35,4.5019671795787885e-07
11568.1,12.6,5.659615882899049e-07
11568.35,12.85,6.044691102137532e-07
11568.6,13.1,4.250391216311528e-07
11568.85,13.35,3.345659601165463e-07
11700.1,144.6,3.7217473814427106e-07
11700.3,144.8,3.3354050474838525e-07
11700.5,145.0,4.994455130301748e-07
11700.7,145.2,4.999110414710818e-07
11700.9,145.4,3.720755312301982e-07
11701.1,145.6,6.042269350894688e-07
11701.3,145.8,4.252667195543823e-07
11701.5,146.0,3.3600321487875995e-07
11701.7,146.2,4.6793642428565084e-07
11701.9,146.4,2.480045423989871e-07
11702.1,146.6,2.344747739011861e-07
11702.3,146.8,4.00243099912246e-07
11702.5,147.0,4.2396134993610515e-07
11702.7,147.2,3.213543899811882e-07
11702.9,147.4,3.223011954692806e-07
11703.1,147.6,3.6272611892846354e-07
11703.3,147.8,4.6818929455005816e-07
11703.5,148.0,2.2102966748608867e-07
11703.7,148.2,4.014815758032701e-07
11703.9,148.4,4.999110414710818e-07
11704.1,148.6,4.3512460996197827e-07
11704.3,148.8,3.8316938196668994e-07
11704.5,149.0,3.448524437700209e-07
11704.7,149.2,3.45264727509916e-07
11704.9,149.4,4.859926930231247e-07
11705.1,149.6,4.221023644793032e-07
11554.1,-1.15,1.488741245457106e-06
11554.35,-0.9,4.509367423810728e-06
11554.6,-0.65,9.868227684172817e-06
11554.85,-0.4,1.597609568185679e-05
11555.1,-0.15,2.7950635609347644e-05
11555.35,0.1,4.2418886272733994e-05
11555.6,0.35,5.58589448355958e-05
11555.85,0.6,5.7145633705401226e-05
11556.1,0.85,4.835831734121342e-05
11556.35,1.1,3.172302492893596e-05
11556.6,1.35,1.7266762236385935e-05
11556.85,1.6,7.865878020980806e-06
11557.1,1.85,2.5720079321574876e-06
11557.35,2.1,8.074114935706035e-07
11557.6,2.35,2.971070684742661e-07
11557.85,2.6,2.7614529881958933e-07
11558.1,2.85,1.4875374115659008e-07
11558.35,3.1,2.3378738669441172e-07
11558.6,3.35,2.7648051701346255e-07
11558.85,3.6,4.249534176687387e-07
11559.1,3.85,5.747714421360346e-07
11559.35,4.1,2.9762781701008453e-07
11559.6,4.35,5.102879146472023e-07
11559.85,4.6,4.885647594500426e-07
11560.1,4.85,9.994486020797463e-07
11560.35,5.1,7.870122390613063e-07
11560.6,5.35,8.511685054034305e-07
11560.85,5.6,6.373442426272656e-07
11561.1,5.85,1.0003930054564414e-06
11561.35,6.1,7.437687057829504e-07
11561.6,6.35,7.011731391534189e-07
11561.85,6.6,7.008897987146446e-07
11562.1,6.85,6.161824556196711e-07
11562.35,7.1,3.397338338292173e-07
11562.6,7.35,4.46080867323952e-07
11562.85,7.6,3.6096719844354344e-07
11563.1,7.85,4.466826221699306e-07
11563.35,8.1,3.822005630578695e-07
11563.6,8.35,7.004180731804444e-07
11563.85,8.6,4.882358924875694e-07
11564.1,8.85,3.8204622173478786e-07
11564.35,9.1,4.033253024897313e-07
11564.6,9.35,5.943741299848673e-07
11564.85,9.6,6.577028975249663e-07
11565.1,9.85,6.371725442860405e-07
11565.35,10.1,7.440695425252112e-07
11565.6,10.35,5.102879146472023e-07
11565.85,10.6,6.584116290955751e-07
11566.1,10.85,7.007954027821577e-07
11566.35,11.1,7.007954027821577e-07
11566.6,11.35,4.881701722166734e-07
11566.85,11.6,3.824580759018648e-07
11567.1,11.85,5.729922034860846e-07
11567.35,12.1,4.6719693518810516e-07
11567.6,12.35,3.612104050184279e-07
11567.85,12.6,5.306911874864887e-07
11568.1,12.85,4.890259182035688e-07
11568.35,13.1,5.522162050479018e-07
11568.6,13.35,2.1256263902128e-07
11700.1,144.85,6.55058688609696e-07
11700.3,145.05,2.539454553095995e-07
11700.5,145.25,2.96588139025097e-07
11700.7,145.45,3.810716140262807e-07
11700.9,145.65,2.9638903313155164e-07
11701.1,145.85,4.4548073162191514e-07
11701.3,146.05,4.0501559373985724e-07
11701.5,146.25,5.123605706774508e-07
11701.7,146.45,2.3607848399153945e-07
11701.9,146.65,4.0905247772989137e-07
11702.1,146.85,4.940220963625755e-07
11702.3,147.05,4.043596095146071e-07
11702.5,147.25,2.7466522218113513e-07
11702.7,147.45,4.6519206702047483e-07
11702.9,147.65,3.1704885849728985e-07
11703.1,147.85,5.090523506892187e-07
11703.3,148.05,4.0392346594225756e-07
11703.5,148.25,2.546289311683254e-07
11703.7,148.45,3.372812098951561e-07
11703.9,148.65,3.7692183018163863e-07
11704.1,148.85,4.173057182108919e-07
11704.3,149.05,3.751283876906871e-07
11704.5,149.25,4.585508583967853e-07
11704.7,149.45,4.589755548784971e-07
11704.9,149.65,4.590970412614718e-07
11705.1,149.85,3.126069897422393e-07
11553.85,-1.15,1.2449119780539801e-06
11554.1,-0.9,3.584607505771144e-06
11554.35,-0.65,8.33715983795523e-06
11554.6,-0.4,1.572446962452232e-05
11554.85,-0.15,2.5292840147828654e-05
11555.1,0.1,3.2700626408680394e-05
11555.35,0.35,3.693161163221534e-05
11555.6,0.6,3.148982494496278e-05
11555.85,0.85,2.1575578235499127e-05
11556.1,1.1,1.328619462655873e-05
11556.35,1.35,6.190764253549711e-06
11556.6,1.6,2.7695524292196075e-06
11556.85,1.85,1.2292665862311626e-06
11557.1,2.1,3.704597911315097e-07
11557.35,2.35,2.2215661196948724e-07
11557.6,2.6,2.0745748303364543e-07
11557.85,2.85,2.813606339629651e-07
11558.1,3.1,2.3696705276745305e-07
11558.35,3.35,2.073461711715214e-07
11558.6,3.6,2.0748532967566337e-07
11558.85,3.85,3.704597911315097e-07
11559.1,4.1,3.557846492443668e-07
11559.35,4.35,6.365927801555259e-07
11559.6,4.6,5.631744662625149e-07
11559.85,4.85,5.479863095247351e-07
11560.1,5.1,6.086977655105878e-07
11560.35,5.35,4.7450695094852606e-07
11560.6,5.6,4.5893898104235584e-07
11560.85,5.85,3.851747940251864e-07
11561.1,6.1,6.371053347289199e-07
11561.35,6.35,5.624195407045222e-07
11561.6,6.6,3.552599634766113e-07
11561.85,6.85,3.40777272064306e-07
11562.1,7.1,2.665879343633847e-07
11562.35,7.35,3.1097754280117196e-07
11562.6,7.6,2.2203747717288207e-07
11562.85,7.85,3.261797227439739e-07
11563.1,8.1,2.668026648783773e-07
11563.35,8.35,3.2582969755524795e-07
11563.6,8.6,4.1413682681411714e-07
11563.85,8.85,4.732358366947127e-07
11564.1,9.1,4.585086296870583e-07
11564.35,9.35,7.249336689391562e-07
11564.6,9.6,5.037577065298437e-07
11564.85,9.85,6.222054365022241e-07
11565.1,10.1,5.328899452149169e-07
11565.35,10.35,5.178791564204276e-07
11565.6,10.6,6.20789440194254e-07
11565.85,10.85,6.082888043674068e-07
11566.1,11.1,4.2846825214990226e-07
11566.35,11.35,6.208725556635529e-07
11566.6,11.6,5.028804325599994e-07
11566.85,11.85,7.248365449213455e-07
11567.1,12.1,4.5826307679928905e-07
11567.35,12.35,3.9993554816454914e-07
11567.6,12.6,4.4383694016683034e-07
11567.85,12.85,4.590620869922062e-07
11568.1,13.1,3.5502198118596513e-07
11568.35,13.35,3.849681828979099e-07
11700.1,145.1,3.38822178975745e-07
11700.3,145.3,3.389126159646615e-07
11700.5,145.5,3.541678785848762e-07
11700.7,145.7,2.6534219635234087e-07
11700.9,145.9,3.393201805749878e-07
11701.1,146.1,3.8378445720183343e-07
11701.3,146.3,3.2561131303946026e-07
11701.5,146.5,4.0160576263216344e-07
11701.7,146.7,3.7371999779594895e-07
11701.9,146.9,3.304394497720546e-07
11702.1,147.1,3.8914297680218435e-07
11702.3,147.3,2.669818713969684e-07
11702.5,147.5,3.1060262011058784e-07
11702.7,147.7,3.5502198118596513e-07
11702.9,147.9,2.815494412599474e-07
11703.1,148.1,3.5789898265424683e-07
11703.3,148.3,4.3398526000490913e-07
11703.5,148.5,2.545431535842416e-07
11703.7,148.7,3.5679063788502003e-07
11703.9,148.9,2.813983751613505e-07
11704.1,149.1,3.093181108758722e-07
11704.3,149.3,3.084539788646452e-07
11704.5,149.5,4.4064854123520746e-07
11704.7,149.7,4.118746885381541e-07
11704.9,149.9,2.946672969010813e-07
11705.1,150.1,2.940395103830497e-07
11701.15,146.4,7.447505938817956e-07
11701.4,146.65,2.5648705674077425e-06
11701.65,146.9,5.665762792015058e-06
11701.9,147.15,1.0385825445672089e-05
11702.15,147.4,1.653899296914648e-05
11702.4,147.65,2.4409302542313606e-05
11702.65,147.9,3.0061883432866465e-05
11702.9,148.15,2.6883240082494748e-05
11703.15,148.4,1.9872528865508918e-05
11703.4,148.65,1.0461206856061479e-05
11703.65,148.9,6.333522226975778e-06
11703.9,149.15,2.3684617735532997e-06
11704.15,149.4,7.259539579472895e-07
11704.4,149.65,3.75192107738965e-07
11704.65,149.9,2.748100924855878e-07
11704.9,150.15,1.621495178708601e-07
11705.15,150.4,1.37240050189934e-07
11705.4,150.65,2.246645533553851e-07
11705.65,150.9,3.1207575641483575e-07
11705.9,151.15,2.745900096565818e-07
11706.15,151.4,3.745909186225453e-07
11706.4,151.65,5.243572690774284e-07
11706.65,151.9,5.995055727665002e-07
11706.9,152.15,5.373441567609353e-07
11707.15,152.4,6.378265831562406e-07
11707.4,152.65,6.11423619289422e-07
11707.65,152.9,6.743536994144812e-07
11707.9,153.15,5.995856563321916e-07
11708.15,153.4,6.870252312139696e-07
11708.4,153.65,4.118850144848726e-07
11708.65,153.9,5.492533312901109e-07
11708.9,154.15,2.9935295606928017e-07
11709.15,154.4,3.99563646530715e-07
11709.4,154.65,2.9971275529532494e-07
11709.65,154.9,3.9919052146058227e-07
11709.9,155.15,2.619687797085071e-07
11710.15,155.4,3.1199245846837507e-07
11710.4,155.65,4.495091023470543e-07
11710.65,155.9,3.9924378237071707e-07
11710.9,156.15,2.6175926055651414e-07
11711.15,156.4,4.3632359523062907e-07
11711.4,156.65,4.238572067954682e-07
11711.65,156.9,4.488498223302786e-07
11711.9,157.15,4.7416525577547005e-07
11712.15,157.4,5.11053794419861e-07
11712.4,157.65,5.615864252430752e-07
11712.65,157.9,4.6131787295056416e-07
11712.9,158.15,5.244272860715634e-07
11713.15,158.4,3.3672716065721757e-07
11713.4,158.65,5.113946332850202e-07
11713.65,158.9,6.234856624359341e-07
11713.9,159.15,4.615640404387982e-07
11714.15,159.4,5.609874795822373e-07
11714.4,159.65,3.9876494521169036e-07
11714.65,159.9,4.863836765048698e-07
11714.9,160.15,4.616256233661416e-07
11715.15,160.4,4.987220248114208e-07
11715.4,160.65,4.1166522525622537e-07
11715.65,160.9,5.111900754317062e-07
11847.65,292.9,3.723040994776698e-07
11847.85,293.1,3.3525165988684336e-07
11848.05,293.3,3.851231259753398e-07
11848.25,293.5,3.353407159792559e-07
11848.45,293.7,3.1062443413546836e-07
11848.65,293.9,2.9915344063601614e-07
11848.85,294.1,4.3678944185572517e-07
11849.05,294.3,2.630214268276144e-07
11849.25,294.5,3.2722340120534e-07
11849.45,294.7,3.661132725681248e-07
11849.65,294.9,4.037690121263695e-07
11849.85,295.1,3.0047517895988667e-07
11850.05,295.3,3.6123631409512455e-07
11850.25,295.5,3.2403970024732457e-07
11850.45,295.7,3.745909186225453e-07
11850.65,295.9,3.0107983789259367e-07
11850.85,296.1,4.287153328172609e-07
11851.05,296.3,4.410272588364033e-07
11851.25,296.5,3.003947412195681e-07
11851.45,296.7,4.4777516194161876e-07
11851.65,296.9,4.3372161248674115e-07
11851.85,297.1,3.463347394523755e-07
11852.05,297.3,2.60060650601903e-07
11852.25,297.5,2.1091633993451024e-07
11852.45,297.7,4.713975095226019e-07
11852.65,297.9,2.976852515786435e-07
11553.15,-1.35,1.0385514914815444e-06
11553.4,-1.1,2.8856204106282643e-06
11553.65,-0.85,7.5226740233859416e-06
11553.9,-0.6,1.575384396749116e-05
11554.15,-0.35,2.8662954933564553e-05
11554.4,-0.1,4.215304208728887e-05
11554.65,0.15,5.0826940463243114e-05
11554.9,0.4,4.895523020170584e-05
11555.15,0.65,3.613400527093257e-05
11555.4,0.9,2.161100093222895e-05
11555.65,1.15,1.0058212198931084e-05
11555.9,1.4,4.260521808986526e-06
11556.15,1.65,1.2611891121543948e-06
11556.4,1.9,5.91102947001539e-07
11556.65,2.15,2.3679122630624235e-07
11556.9,2.4,1.9721984703786437e-07
11557.15,2.65,1.5756392723046577e-07
11557.4,2.9,2.2354589738509554e-07
11557.65,3.15,1.4482269909908694e-07
11557.9,3.4,3.940156793548734e-07
11558.15,3.65,3.415261471564448e-07
11558.4,3.9,4.998253176281378e-07
11558.65,4.15,4.869341294065878e-07
11558.9,4.4,6.18371428324456e-07
11559.15,4.65,5.784337420909867e-07
11559.4,4.9,5.913413590533009e-07
11559.65,5.15,5.38632849982606e-07
11559.9,5.4,5.516960838681031e-07
11560.15,5.65,5.259195921009717e-07
11560.4,5.9,6.563400227770991e-07
11560.65,6.15,4.2039637071813157e-07
11560.9,6.4,3.026072947119678e-07
11561.15,6.65,3.943336048626906e-07
11561.4,6.9,2.1014169565593245e-07
11561.65,7.15,3.289652537424798e-07
11561.9,7.4,2.887896100219236e-07
11562.15,7.65,2.3631414525928552e-07
11562.4,7.9,2.756998361358331e-07
11562.65,8.15,2.8929469073365307e-07
11562.9,8.4,4.336503299724206e-07
11563.15,8.65,5.117390376542701e-07
11563.4,8.9,3.675504127551755e-07
11563.65,9.15,4.4613146872423553e-07
11563.9,9.4,4.857568541440869e-07
11564.15,9.65,5.260611205164994e-07
11564.4,9.9,5.774241235830405e-07
11564.65,10.15,3.931703788896444e-07
11564.9,10.4,6.428678729404448e-07
11565.15,10.65,6.03427618417718e-07
11565.4,10.9,5.902304117872319e-07
11565.65,11.15,4.984167921758847e-07
11565.9,11.4,5.512515858819061e-07
11566.15,11.65,4.46791249062494e-07
11566.4,11.9,4.986844703671714e-07
11566.65,12.15,4.7256481639951134e-07
11566.9,12.4,5.245084850655519e-07
11567.15,12.65,4.1949423258354334e-07
11567.4,12.9,3.803196738986988e-07
11567.65,13.15,5.122203831613354e-07
11699.9,145.4,3.005440631571134e-07
11700.1,145.6,2.7429978351346753e-07
11700.3,145.8,3.6627146324612376e-07
11700.5,146.0,2.483419320202389e-07
11700.7,146.2,3.9253877988741197e-07
11700.9,146.4,3.1483180091359204e-07
11701.1,146.6,2.758851182837738e-07
11701.3,146.8,3.957706418894544e-07
11701.5,147.0,3.310151591437469e-07
11701.7,147.2,3.8559686159257277e-07
11701.9,147.4,3.3268262829123755e-07
11702.1,147.6,3.4226209575637784e-07
11702.3,147.8,3.2764198240803703e-07
11702.5,148.0,2.4920839608794235e-07
11702.7,148.2,4.074780583581137e-07
11702.9,148.4,4.3575941020465614e-07
11703.1,148.6,3.7123987701777494e-07
11703.3,148.8,4.108483853492791e-07
11703.5,149.0,3.1644566958143456e-07
11703.7,149.2,2.7481393493523596e-07
11703.9,149.4,3.780875723045221e-07
11704.1,149.6,2.7335001731672357e-07
11704.3,149.8,3.646123598954219e-07
11704.5,150.0,3.6505006981126273e-07
11704.7,150.2,5.083947841406586e-07
11704.9,150.4,3.258940923978581e-07
11972.25,418.0,2.9271562826100353e-07
11952.51,398.26,2.0206078562284166e-07
11922.59,368.34,2.837152282162739e-07
11878.01,323.76,3.3572208754679814e-07
11848.49,294.24,1.2918483595438176e-06
11804.45,250.2,0.0
11775.22,220.97,0.0
11731.82,177.57,1.0652748892849153e-08
11703.08,148.83,0.0
11676.96,122.71,1.0338153559459354e-08
11701.9,147.65,1.0761404215173159e-08
11730.63,176.38,0.0
11774.01,219.76,1.0202088685859163e-08
11803.13,248.88,3.4575657029007347e-07
11823.75,269.5,1.9295859555390898e-07
11824.0,269.75,1.422180439915355e-07
11824.25,270.0,1.5260094888490824e-07
11824.5,270.25,1.8292515617235208e-07
11824.75,270.5,1.8290068785290686e-07
11825.0,270.75,1.6242630464767034e-07
11825.25,271.0,4.0660913879249203e-07
11825.5,271.25,3.960199628179903e-07
11825.75,271.5,4.77318631107038e-07
11826.0,271.75,5.279560441666909e-07
11826.25,272.0,6.18836791352744e-07
11826.5,272.25,6.39724555321369e-07
11826.75,272.5,6.092614812584467e-07
11827.0,272.75,6.297385540853395e-07
11827.25,273.0,6.392972746939835e-07
11827.5,273.25,4.870836378620827e-07
11827.75,273.5,5.280972088843824e-07
11828.0,273.75,4.370463408162985e-07
11828.25,274.0,4.870836378620827e-07
11828.5,274.25,3.145328333113566e-07
11828.75,274.5,3.245923454876532e-07
11829.0,274.75,3.956497518484756e-07
11829.25,275.0,4.361709642490339e-07
11829.5,275.25,2.434117565444293e-07
11829.75,275.5,3.553550297275804e-07
11830.0,275.75,2.738016704822451e-07
11830.25,276.0,3.55117715028951e-07
11830.5,276.25,3.7520969658678027e-07
11830.75,276.5,4.462548869981205e-07
11831.0,276.75,3.348700010301819e-07
11831.25,277.0,4.868235130888586e-07
11831.5,277.25,4.2602745345254475e-07
11831.75,277.5,5.676576103382453e-07
11832.0,277.75,4.7655410580360973e-07
11832.25,278.0,3.8524764306505786e-07
11832.5,278.25,5.175263652284629e-07
11832.75,278.5,3.955969210630773e-07
11833.0,278.75,4.0557796238605086e-07
11833.25,279.0,5.778714645975868e-07
11833.5,279.25,5.58042123616923e-07
11833.75,279.5,4.3640405494469135e-07
11834.0,279.75,4.259705739527513e-07
11834.25,280.0,4.059030315517356e-07
11834.5,280.25,4.670380390705342e-07
11834.75,280.5,4.05523834805324e-07
11967.25,413.0,3.2316831631973337e-07
11967.45,413.2,4.143899476518361e-07
11967.65,413.4,3.0321215681841664e-07
11967.85,413.6,3.940709419847547e-07
11968.05,413.8,3.8427324141193805e-07
11968.25,414.0,3.135695503331727e-07
11968.45,414.2,3.045493212143819e-07
11968.65,414.4,2.3423908086377107e-07
11968.85,414.6,3.378941673691793e-07
11969.05,414.8,2.2590221030115722e-07
11969.25,415.0,2.6719204020936017e-07
11969.45,415.2,3.258978516365511e-07
11969.65,415.4,3.445573079064633e-07
11969.85,415.6,3.952275002456491e-07
11970.05,415.8,2.749394522228549e-07
11970.25,416.0,1.9399600735796225e-07
11970.45,416.2,3.487444747592289e-07
11970.65,416.4,2.563951409305634e-07
11970.85,416.6,3.567377341234075e-07
11971.05,416.8,2.630288402220789e-07
11971.25,417.0,4.132353518045907e-07
11971.45,417.2,2.315998547405711e-07
11971.65,417.4,3.126536541426085e-07
11971.85,417.6,2.2155966482937308e-07
11972.05,417.8,3.729691928253146e-07
11972.25,418.0,2.921721244419513e-07
11552.85,-1.15,9.202548033789237e-07
11553.1,-0.9,2.5323469417249224e-06
11553.35,-0.65,6.451839341974324e-06
11553.6,-0.4,9.160466876637233e-06
11553.85,-0.15,1.3561338838581141e-05
11554.1,0.1,1.7360124587612338e-05
11554.35,0.35,2.089139851881276e-05
11554.6,0.6,1.9384703054675725e-05
11554.85,0.85,1.541366744403037e-05
11555.1,1.1,9.166628901981397e-06
11555.35,1.35,4.887926696844156e-06
11555.6,1.6,2.063199042662749e-06
11555.85,1.85,8.220558685609391e-07
11556.1,2.1,3.70581428727395e-07
11556.35,2.35,2.741293225396902e-07
11556.6,2.6,2.4181368777674367e-07
11556.85,2.85,2.5793460029519325e-07
11557.1,3.1,1.7730616772883e-07
11557.35,3.35,1.935291122214844e-07
11557.6,3.6,2.4184624650675265e-07
11557.85,3.85,3.7053157248782455e-07
11558.1,4.1,4.0275170922589626e-07
11558.35,4.35,5.477423245472189e-07
11558.6,4.6,5.486280418217866e-07
11558.85,4.85,4.995465326064254e-07
11559.1,5.1,5.641559882280954e-07
11559.35,5.35,5.96393473269701e-07
11559.6,5.6,5.799624612852906e-07
11559.85,5.85,3.061736812749059e-07
11560.1,6.1,3.0629733785054195e-07
11560.35,6.35,3.3881284046455303e-07
11560.6,6.6,3.3881284046455303e-07
11560.85,6.85,2.4165102553553775e-07
11561.1,7.1,3.2202807096152604e-07
11561.35,7.35,2.7376067094940003e-07
11561.6,7.6,1.9319086558813144e-07
11561.85,7.85,2.7383432192355916e-07
11562.1,8.1,2.576917566903424e-07
11562.35,8.35,3.865896309509071e-07
11562.6,8.6,4.0275170922589626e-07
11562.85,8.85,3.8643368515383127e-07
11563.1,9.1,2.8982526386537345e-07
11563.35,9.35,4.515071194771367e-07
11563.6,9.6,3.7048172966128597e-07
11563.85,9.85,3.2215802579242257e-07
11564.1,10.1,4.1976534890968455e-07
11564.35,10.35,5.631704967141254e-07
11564.6,10.6,4.1852394043058614e-07
11564.85,10.85,4.1863649224998386e-07
11565.1,11.1,4.186927908637883e-07
11565.35,11.35,2.9002024856926564e-07
11565.6,11.6,6.281236569327095e-07
11565.85,11.85,5.477423245472189e-07
11566.1,12.1,6.598913529124707e-07
11566.35,12.35,5.794167976792426e-07
11566.6,12.6,4.6700349750191776e-07
11566.85,12.85,4.830421064422891e-07
11567.1,13.1,4.829771639703286e-07
11567.35,13.35,4.025350887019076e-07
11700.1,146.1,3.3668080090077826e-07
11700.3,146.3,3.0498346187048605e-07
11700.5,146.5,3.526187980343938e-07
11700.7,146.7,2.8846767764544734e-07
11700.9,146.9,2.567249378256325e-07
11701.1,147.1,2.2481506431790379e-07
11701.3,147.3,3.3831143574975284e-07
11701.5,147.5,2.101092990189722e-07
11701.7,147.7,1.7858019523555832e-07
11701.9,147.9,4.400035017760171e-07
11702.1,148.1,2.280568541176178e-07
11702.3,148.3,5.010975005127359e-07
11702.5,148.5,3.2155246559356465e-07
11702.7,148.7,2.7346646281296873e-07
11702.9,148.9,2.910777160522326e-07
11703.1,149.1,3.403260118998393e-07
11703.3,149.3,2.4414735256295393e-07
11703.5,149.5,2.1173827481386901e-07
11703.7,149.7,3.883133787986817e-07
11703.9,149.9,3.0486086366793863e-07
11704.1,150.1,2.713160534692442e-07
11704.3,150.3,2.8689344966947723e-07
11704.5,150.5,4.773932419417015e-07
11704.7,150.7,2.861317519403667e-07
11704.9,150.9,3.3346623815514027e-07
11705.1,151.1,3.325841690157271e-07
11552.6,-1.15,5.222768004763479e-07
11552.85,-0.9,1.4978504466491488e-06
11553.1,-0.65,3.1718013698202392e-06
11553.35,-0.4,6.278607026276934e-06
11553.6,-0.15,1.1442106424301012e-05
11553.85,0.1,1.7637961567894967e-05
11554.1,0.35,2.0377078058550056e-05
11554.35,0.6,1.8472864185078636e-05
11554.6,0.85,1.4224167445206045e-05
11554.85,1.1,8.3593155612711e-06
11555.1,1.35,4.234499658315268e-06
11555.35,1.6,1.7826679215072994e-06
11555.6,1.85,6.794894800552407e-07
11555.85,2.1,2.4609286237380703e-07
11556.1,2.35,1.9684790985216113e-07
11556.35,2.6,1.8703057540409334e-07
11556.6,2.85,1.3779353689651278e-07
11556.85,3.1,1.0826635041868861e-07
11557.1,3.35,9.847673623988996e-08
11557.35,3.6,1.771393831864966e-07
11557.6,3.85,2.7558707379302556e-07
11557.85,4.1,2.067180043939979e-07
11558.1,4.35,4.038629073373596e-07
11558.35,4.6,5.219966841982701e-07
11558.6,4.85,4.3376286306518485e-07
11558.85,5.1,5.122163702815292e-07
11559.1,5.35,5.409693178727056e-07
11559.35,5.6,5.220666850946356e-07
11559.6,5.85,4.134360087879958e-07
11559.85,6.1,4.1332522743515874e-07
11560.1,6.35,3.838534242117142e-07
11560.35,6.6,4.825360075754607e-07
11560.6,6.85,2.46125846271726e-07
11560.85,7.1,2.756978996940147e-07
11561.1,7.35,3.245815907236234e-07
11561.35,7.6,3.5432623773388997e-07
11561.6,7.85,3.539942051148623e-07
11561.85,8.1,2.6556675604660095e-07
11562.1,8.35,3.833397704927102e-07
11562.35,8.6,4.526895348099357e-07
11562.6,8.85,3.244078318420797e-07
11562.85,9.1,2.951532181676959e-07
11563.1,9.35,3.935376242235945e-07
11563.35,9.6,3.538520958394248e-07
11563.6,9.85,3.7421159771158183e-07
11563.85,10.1,4.227132354305887e-07
11564.1,10.35,3.6426625248215453e-07
11564.35,10.6,3.0499165877328577e-07
11564.6,10.85,5.016932738218869e-07
11564.85,11.1,3.8380199690407593e-07
11565.1,11.35,3.341936460705678e-07
11565.35,11.6,4.4261126007766824e-07
11565.6,11.85,4.1271698964227754e-07
11565.85,12.1,4.1277221000482e-07
11566.1,12.35,3.1445103972744955e-07
11566.35,12.6,3.045022364805231e-07
11566.6,12.85,3.9359034192275376e-07
11566.85,13.1,2.8512382937741715e-07
11567.1,13.35,3.146193979337017e-07
11700.1,146.35,2.7404481435274484e-07
11700.3,146.55,2.2540858491136492e-07
11700.5,146.75,3.036495165223832e-07
11700.7,146.95,2.841350045723201e-07
11700.9,147.15,2.1546447284657951e-07
11701.1,147.35,3.827251977143651e-07
11701.3,147.55,1.7699710255743114e-07
11701.5,147.75,3.0568770632317777e-07
11701.7,147.95,3.075871571526883e-07
11701.9,148.15,2.3913336156701223e-07
11702.1,148.35,2.58535093623214e-07
11702.3,148.55,2.469533269275616e-07
11702.5,148.75,3.240608715941202e-07
11702.7,148.95,2.4556631974235734e-07
11702.9,149.15,3.050325149901342e-07
11703.1,149.35,2.275642974017619e-07
11703.3,149.55,3.478867272864259e-07
11703.5,149.75,2.683334507043723e-07
11703.7,149.95,2.4715275087932005e-07
11703.9,150.15,2.3505215219626855e-07
11704.1,150.35,1.9564202306920739e-07
11704.3,150.55,3.319283781346828e-07
11704.5,150.75,2.830025414213742e-07
11704.7,150.95,2.634851247716243e-07
11704.9,151.15,3.908676203875691e-07
11705.1,151.35,3.026808087732755e-07
11699.9,146.4,7.787838511380628e-07
11700.15,146.65,3.990471980747507e-06
11700.4,146.9,8.085900076191339e-06
11700.65,147.15,1.3038209262079793e-05
11700.9,147.4,1.609890715998307e-05
11701.15,147.65,2.1761686403241687e-05
11701.4,147.9,2.3879481296136713e-05
11701.65,148.15,1.9482675985644147e-05
11701.9,148.4,1.3724284093153165e-05
11702.15,148.65,8.235117561612365e-06
11702.4,148.9,4.293951662372715e-06
11702.65,149.15,1.700082737359885e-06
11702.9,149.4,5.663882553731366e-07
11703.15,149.65,4.95389106912518e-07
11703.4,149.9,1.8851616101919376e-07
11703.65,150.15,2.1179520439178537e-07
11703.9,150.4,1.4091228492088245e-07
11704.15,150.65,2.8125782248318783e-07
11704.4,150.9,3.044918639773945e-07
11704.65,151.15,1.1686174787779065e-07
11704.9,151.4,1.633880138553036e-07
11705.15,151.65,4.19804315215201e-07
11705.4,151.9,5.135737543268589e-07
11705.65,152.15,3.497436146142468e-07
11705.9,152.4,3.0315156365576535e-07
11706.15,152.65,3.964818532588009e-07
11706.4,152.9,3.263838441862178e-07
11706.65,153.15,4.664492391280011e-07
11706.9,153.4,1.4000948330900278e-07
11707.15,153.65,3.4979026575665233e-07
11707.4,153.9,2.566155488493359e-07
11707.65,154.15,2.3300703028811785e-07
11707.9,154.4,2.564102564102564e-07
11708.15,154.65,2.0981818554828288e-07
11708.4,154.9,2.3328686259030535e-07
11708.65,155.15,2.0973428064870344e-07
11708.9,155.4,2.5685547256269846e-07
11709.15,155.65,2.564786507171143e-07
11709.4,155.9,3.027880725722452e-07
11709.65,156.15,2.798695434768007e-07
11709.9,156.4,3.496503496503497e-07
11710.15,156.65,3.265580316947895e-07
11710.4,156.9,2.327588534485086e-07
11710.65,157.15,3.025865094830612e-07
11710.9,157.4,4.4247746392411367e-07
11711.15,157.65,3.9579544174030787e-07
