Excitation,Energy Transfer,Intensity
11562.25,1.0,9.285604819223487e-06
11562.5,1.0,4.280188218297023e-06
11562.75,1.0,1.8686973358266448e-06
11563.0,1.0,7.989358174911019e-07
11563.25,1.0,3.1124192293379343e-07
11563.5,1.0,2.9774936533031024e-07
11563.75,1.25,4.873562131642465e-07
11564.0,1.5,5.681275647662379e-07
11564.25,1.75,9.075082614743686e-07
11564.5,2.0,1.0283144628383592e-06
11564.75,2.25,1.2187156537999858e-06
11565.0,2.5,1.6507153219247346e-06
11565.25,2.75,2.339832640021536e-06
11565.5,3.0,2.6843978647485933e-06
11565.75,3.25,3.421380232116983e-06
11566.0,3.5,3.0073690294851673e-06
11566.25,3.75,3.4362770692387915e-06
11566.5,4.0,3.030013678753269e-06
11566.75,4.25,2.895131074083076e-06
11567.0,4.5,2.856829979135122e-06
11567.25,4.75,2.1530643217133083e-06
11567.5,5.0,2.056903142866808e-06
11567.75,5.25,1.449884734163634e-06
11568.0,5.5,1.218390532910617e-06
11568.25,5.75,1.2852217384948236e-06
11568.5,6.0,1.177149450880753e-06
11568.75,6.25,9.342240216129072e-07
11569.0,6.5,1.1511628193586365e-06
11569.25,6.75,1.3689483267276834e-06
11569.5,7.0,1.1648613505491895e-06
11569.75,7.25,1.2733904899621878e-06
11570.0,7.5,1.1115718410710914e-06
11570.25,7.75,1.3544899424990577e-06
11570.5,8.0,1.1782490033435455e-06
11570.75,8.25,1.3414821372168202e-06
11571.0,8.5,1.4225941524633172e-06
11571.25,8.75,1.5313911399698684e-06
11571.5,9.0,1.695148506671806e-06
11571.75,9.25,1.7204318321829559e-06
11572.0,9.5,1.5993653718204617e-06
11572.25,9.75,1.4889453791757778e-06
11572.5,10.0,1.5174337626275385e-06
11572.75,10.25,1.558287331110448e-06
11573.0,10.5,1.2469628322668005e-06
11573.25,10.75,1.3133294216877102e-06
11573.5,11.0,1.2595075552982729e-06
11573.75,11.25,1.3286413674008188e-06
11574.0,11.5,1.2050135930949094e-06
11574.25,11.75,1.0028579146705333e-06
11574.5,12.0,1.1248271205088414e-06
11559.75,1.0,6.060995099685462e-07
11560.0,1.0,1.929017342582402e-06
11560.25,1.0,4.1583687473968876e-06
11560.5,1.0,6.770010044383195e-06
11560.75,1.0,1.047994743996505e-05
11561.0,1.0,1.5032178773902814e-05
11561.25,1.0,1.7950231967770932e-05
11561.5,1.0,1.5191242050811068e-05
11561.75,1.0,1.2006945522285055e-05
11562.0,1.0,7.5288431771420915e-06
11562.25,1.0,3.580052563984076e-06
11562.5,1.0,1.9131795276467098e-06
11562.75,1.0,9.495802084804724e-07
11563.0,1.0,4.956995857824106e-07
11563.25,1.0,5.51296149620893e-07
11563.5,1.25,5.507773175360117e-07
11563.75,1.5,6.473374103286183e-07
11564.0,1.75,1.1832167690543578e-06
11564.25,2.0,1.1277289458919503e-06
11564.5,2.25,1.541969179450463e-06
11564.75,2.5,2.093516731275531e-06
11565.0,2.75,2.450300203072071e-06
11565.25,3.0,3.3753262493914765e-06
11565.5,3.25,3.5226068523619882e-06
11565.75,3.5,3.739755064742035e-06
11566.0,3.75,3.4514873242684168e-06
11566.25,4.0,2.7687727614472226e-06
11566.5,4.25,2.3677058142044733e-06
11566.75,4.5,2.0106075246187873e-06
11567.0,4.75,1.459363687694188e-06
11567.25,5.0,1.308623941977543e-06
11567.5,5.25,9.90999467558008e-07
11567.75,5.5,9.223040090215095e-07
11568.0,5.75,9.082941124595824e-07
11568.25,6.0,8.804151377478266e-07
11568.5,6.25,9.637307371565395e-07
11568.75,6.5,1.0051686045032214e-06
11569.0,6.75,9.790776889596498e-07
11569.25,7.0,9.231725853787209e-07
11569.5,7.25,1.3905257778972928e-06
11569.75,7.5,1.6968340773283985e-06
11570.0,7.75,1.4331771243764025e-06
11570.25,8.0,1.4868988516129466e-06
11570.5,8.25,1.8468421012299912e-06
11570.75,8.5,1.762961457916237e-06
11571.0,8.75,1.8040382583908298e-06
11571.25,9.0,1.9417511025428016e-06
11571.5,9.25,2.064582224079184e-06
11571.75,9.5,2.038972591469137e-06
11572.0,9.75,2.177326785110304e-06
11572.25,10.0,2.01114837398654e-06
11572.5,10.25,1.8478367650787757e-06
11572.75,10.5,1.7103990885228085e-06
11573.0,10.75,1.8178095428060269e-06
11573.25,11.0,1.6961486724230552e-06
11573.5,11.25,1.4893012733470732e-06
11573.75,11.5,1.4599524573368837e-06
11574.0,11.75,1.4188238528809147e-06
11574.25,12.0,1.4048599117770014e-06
11561.0,1.0,7.826105245789433e-07
11561.25,1.0,2.506846213286708e-06
11561.5,1.0,4.949903395470903e-06
11561.75,1.0,8.92643420961434e-06
11562.0,1.0,1.3297254752424185e-05
11562.25,1.0,2.0266386594428256e-05
11562.5,1.0,2.371377602631708e-05
11562.75,1.0,2.255438599348203e-05
11563.0,1.0,1.6403137315842408e-05
11563.25,1.25,9.914763155600483e-06
11563.5,1.5,4.575404125418829e-06
11563.75,1.75,2.543143574882251e-06
11564.0,2.0,1.091808907368162e-06
11564.25,2.25,5.536076165987194e-07
11564.5,2.5,4.7225790166857674e-07
11564.75,2.75,5.698901935575054e-07
11565.0,3.0,7.326179671625973e-07
11565.25,3.25,6.507807823784183e-07
11565.5,3.5,9.76693329851964e-07
11565.75,3.75,1.3185359953001516e-06
11566.0,4.0,1.434209665318211e-06
11566.25,4.25,2.1999134700701765e-06
11566.5,4.5,2.7983573642271985e-06
11566.75,4.75,3.3894963094414583e-06
11567.0,5.0,3.5375779214708238e-06
11567.25,5.25,3.3071325889732706e-06
11567.5,5.5,3.253903911892092e-06
11567.75,5.75,2.9495136154274232e-06
11568.0,6.0,2.9777200638859265e-06
11568.25,6.25,2.476939610745681e-06
11568.5,6.5,1.8431362218757598e-06
11568.75,6.75,1.7946843570335269e-06
11569.0,7.0,1.481714503249514e-06
11569.25,7.25,1.2381383091722592e-06
11569.5,7.5,1.2223377829416569e-06
11569.75,7.75,1.1886281179913684e-06
11570.0,8.0,1.0904950579008116e-06
11570.25,8.25,1.268852938236387e-06
11570.5,8.5,1.0904950579008116e-06
11570.75,8.75,1.0595012650445105e-06
11571.0,9.0,1.5652210491578866e-06
11571.25,9.25,1.4983979357288263e-06
11571.5,9.5,1.498999621421128e-06
11571.75,9.75,1.496795799470362e-06
11572.0,10.0,2.036139190149256e-06
11572.25,10.25,1.6775542106529254e-06
11572.5,10.5,1.6106824363865853e-06
11572.75,10.75,1.595052472750441e-06
11573.0,11.0,1.986740138054013e-06
11573.25,11.25,1.464844107627956e-06
11573.5,11.5,1.8409161702166482e-06
11573.75,11.75,1.5948392304412497e-06
11574.0,12.0,1.9539092350543043e-06
11574.25,12.25,1.5631273880434432e-06
11574.5,12.5,1.1886281179913684e-06
11574.75,12.75,1.4831031766358769e-06
11575.0,13.0,1.7441020824578862e-06
11575.25,13.0,1.124249716065846e-06
11575.5,13.0,1.2700410027852976e-06
11560.5,1.0,1.14300579892562e-06
11560.75,1.0,2.8479548124503095e-06
11561.0,1.0,5.120598181592881e-06
11561.25,1.0,9.267139323596953e-06
11561.5,1.0,1.4052072019348878e-05
11561.75,1.0,1.851419977584632e-05
11562.0,1.0,2.0188507243325407e-05
11562.25,1.0,1.9444195844192906e-05
11562.5,1.0,1.3318798424806649e-05
11562.75,1.0,7.843834944467583e-06
11563.0,1.25,3.6185493232250038e-06
11563.25,1.5,1.9862688705649827e-06
11563.5,1.75,7.91418323993366e-07
11563.75,2.0,5.987672579692928e-07
11564.0,2.25,5.098190713645615e-07
11564.25,2.5,4.394991994522081e-07
11564.5,2.75,5.623317705430515e-07
11564.75,3.0,6.152160218564105e-07
11565.0,3.25,1.0021931502594871e-06
11565.25,3.5,1.2659281898014574e-06
11565.5,3.75,1.7603676633486962e-06
11565.75,4.0,2.0741568736873267e-06
11566.0,4.25,3.1074691884335084e-06
11566.25,4.5,2.953434620318839e-06
11566.5,4.75,3.2338430391361616e-06
11566.75,5.0,3.3726284954330132e-06
11567.0,5.25,2.847571301163957e-06
11567.25,5.5,2.5877404651225843e-06
11567.5,5.75,2.212691920072721e-06
11567.75,6.0,2.109028069001845e-06
11568.0,6.25,1.2828193515513359e-06
11568.25,6.5,1.1946333556038758e-06
11568.5,6.75,9.137891271324587e-07
11568.75,7.0,8.608387415380871e-07
11569.0,7.25,9.132973138239912e-07
11569.25,7.5,1.038056944601839e-06
11569.5,7.75,9.493182708167696e-07
11569.75,8.0,1.1967272255813398e-06
11570.0,8.25,1.0542301432545901e-06
11570.25,8.5,1.0896645023176195e-06
11570.5,8.75,8.442933010902413e-07
11570.75,9.0,1.3563977317506814e-06
11571.0,9.25,1.1616859907850844e-06
11571.25,9.5,1.845399560376614e-06
11571.5,9.75,1.4951027206806352e-06
11571.75,10.0,1.5464123689933917e-06
11572.0,10.25,2.1220318058194284e-06
11572.25,10.5,1.7518623303892875e-06
11572.5,10.75,1.8532432088339695e-06
11572.75,11.0,1.9732485127512456e-06
11573.0,11.25,1.5705633156895088e-06
11573.25,11.5,1.4112429579847537e-06
11573.5,11.75,1.982753350440088e-06
11573.75,12.0,1.7028838790276854e-06
11574.0,12.25,1.35481549627543e-06
11574.25,12.5,1.4596147534523016e-06
11574.5,12.75,1.4777780088133984e-06
11574.75,13.0,1.2342148913102562e-06
11575.0,13.0,1.0425819667516441e-06
11559.0,1.0,8.397498939617705e-07
11559.25,1.0,2.8357560512182524e-06
11559.5,1.0,5.8901431304780714e-06
11559.75,1.0,1.1091036335344138e-05
11560.0,1.0,1.9225082038884038e-05
11560.25,1.0,2.8356931245553084e-05
11560.5,1.0,2.974392635682881e-05
11560.75,1.0,2.473632911354695e-05
11561.0,1.0,1.6548453698234182e-05
11561.25,1.0,9.729728427750047e-06
11561.5,1.0,4.494968310315139e-06
11561.75,1.0,1.8869948851655785e-06
11562.0,1.0,9.662453741794717e-07
11562.25,1.0,4.919002748675264e-07
11562.5,1.0,4.115663309108539e-07
11562.75,1.25,4.428691798606885e-07
11563.0,1.5,3.647622650835858e-07
11563.25,1.75,5.540315993030726e-07
11563.5,2.0,7.438856006507449e-07
11563.75,2.25,8.871639042917441e-07
11564.0,2.5,1.806496809061084e-06
11564.25,2.75,2.1879860539671517e-06
11564.5,3.0,2.278528241645515e-06
11564.75,3.25,2.9130136446509015e-06
11565.0,3.5,3.101330106684173e-06
11565.25,3.75,3.117153219473378e-06
11565.5,4.0,3.0063914299489436e-06
11565.75,4.25,3.0834417281694694e-06
11566.0,4.5,2.9134041290536692e-06
11566.25,4.75,2.502733920005844e-06
11566.5,5.0,1.8696318393865838e-06
11566.75,5.25,1.7100415540097626e-06
11567.0,5.5,1.5360765633767613e-06
11567.25,5.75,1.140333422089285e-06
11567.5,6.0,1.0916485468828878e-06
11567.75,6.25,1.2828750998504452e-06
11568.0,6.5,1.092380116744088e-06
11568.25,6.75,1.1553967839894544e-06
11568.5,7.0,1.2511991714590762e-06
11568.75,7.25,1.1868924534909071e-06
11569.0,7.5,1.062568337417402e-06
11569.25,7.75,1.12524984905011e-06
11569.5,8.0,1.251366960002922e-06
11569.75,8.25,1.4590490603343432e-06
11570.0,8.5,1.4570927060029748e-06
11570.25,8.75,1.5679584553727663e-06
11570.5,9.0,1.5994199268149782e-06
11570.75,9.25,1.5996343837641353e-06
11571.0,9.5,1.536694619933914e-06
11571.25,9.75,1.6009223341536396e-06
11571.5,10.0,1.504001610009976e-06
11571.75,10.25,1.250863729321956e-06
11572.0,10.5,1.3944887648892576e-06
11572.25,10.75,1.4586573693114343e-06
11572.5,11.0,1.5840088101302813e-06
11572.75,11.25,1.1872105699351557e-06
11573.0,11.5,1.2201776692781006e-06
11573.25,11.75,1.282531165507322e-06
11573.5,12.0,1.283391347375536e-06
11560.0,1.0,1.1379287625491258e-06
11560.25,1.0,3.561224081368515e-06
11560.5,1.0,8.222221876998366e-06
11560.75,1.0,1.5365039369601955e-05
11561.0,1.0,3.106184853454744e-05
11561.25,1.0,6.117594049726646e-05
11561.5,1.0,0.00010246813249777243
11561.75,1.0,0.00012223230709551634
11562.0,1.0,9.839985455478825e-05
11562.25,1.0,5.5914586820152014e-05
11562.5,1.25,2.7324035529193626e-05
11562.75,1.5,9.425901464919471e-06
11563.0,1.75,2.061998155287265e-06
11563.25,2.0,9.645308165610092e-07
11563.5,2.25,3.782978254797885e-07
11563.75,2.5,4.920496696132494e-07
11564.0,2.75,6.052765207676615e-07
11564.25,3.0,1.002622956240597e-06
11564.5,3.25,9.267060786566559e-07
11564.75,3.5,1.115978585165376e-06
11565.0,3.75,1.8141359171416096e-06
11565.25,4.0,2.439695594830788e-06
11565.5,4.25,2.729933844034443e-06
11565.75,4.5,3.0444854157802672e-06
11566.0,4.75,2.953874678837136e-06
11566.25,5.0,3.4826623886449454e-06
11566.5,5.25,3.10452645257196e-06
11566.75,5.5,2.647025685659536e-06
11567.0,5.75,2.346698424309343e-06
11567.25,6.0,1.7392421539667142e-06
11567.5,6.25,1.4188060701517882e-06
11567.75,6.5,1.3796830221726024e-06
11568.0,6.75,8.894744027624123e-07
11568.25,7.0,9.842306750518323e-07
11568.5,7.25,1.191638150261334e-06
11568.75,7.5,9.842306750518323e-07
11569.0,7.75,8.524206577743784e-07
11569.25,8.0,1.0030243265193158e-06
11569.5,8.25,1.1935483369836334e-06
11569.75,8.5,1.2490491613259408e-06
11570.0,8.75,1.4757551590508366e-06
11570.25,9.0,1.4176714791320744e-06
11570.5,9.25,1.9288044249042687e-06
11570.75,9.5,1.3436740977900269e-06
11571.0,9.75,1.631249366112619e-06
11571.25,10.0,1.9300911523391618e-06
11571.5,10.25,1.855143855805196e-06
11571.75,10.5,1.7230935626549958e-06
11572.0,10.75,1.779898844940325e-06
11572.25,11.0,2.3463853224515296e-06
11572.5,11.25,2.0828603504620827e-06
11572.75,11.5,1.8539065983316693e-06
11573.0,11.75,1.8391596140267586e-06
11573.25,12.0,1.9697757607273988e-06
11573.5,12.25,1.7242445937589737e-06
11573.75,12.5,1.247550901636225e-06
11574.0,12.75,1.441954911398037e-06
11574.25,13.0,1.304953457700189e-06
11574.5,13.0,1.250216964735755e-06
11558.5,1.0,1.0008700678353631e-06
11558.75,1.0,2.4129059940031897e-06
11559.0,1.0,5.806766556174068e-06
11559.25,1.0,9.906258908867568e-06
11559.5,1.0,1.6949160329080825e-05
11559.75,1.0,2.537443562423511e-05
11560.0,1.0,3.119086484166042e-05
11560.25,1.0,3.115404525352289e-05
11560.5,1.0,2.766492245917448e-05
11560.75,1.0,1.934208496782701e-05
11561.0,1.0,1.1971187549020376e-05
11561.25,1.0,6.771830405426699e-06
11561.5,1.0,2.6737371430971e-06
11561.75,1.0,1.3780620333311865e-06
11562.0,1.0,5.577870134911945e-07
11562.25,1.25,2.7889350674559725e-07
11562.5,1.5,5.254704734199956e-07
11562.75,1.75,4.761435498590106e-07
11563.0,2.0,8.53315437339423e-07
11563.25,2.25,1.180878545427922e-06
11563.5,2.5,1.34543189446721e-06
11563.75,2.75,1.738749307780936e-06
11564.0,3.0,2.4099887245316656e-06
11564.25,3.25,2.8526397147517674e-06
11564.5,3.5,2.919001895514557e-06
11564.75,3.75,2.919001895514557e-06
11565.0,4.0,2.9361898687998825e-06
11565.25,4.25,2.6053225395858275e-06
11565.5,4.5,2.706179999938988e-06
11565.75,4.75,2.330520908842758e-06
11566.0,5.0,1.7889209793229617e-06
11566.25,5.25,1.591333538489584e-06
11566.5,5.5,1.5417025454197868e-06
11566.75,5.75,1.3607419328988316e-06
11567.0,6.0,1.3931565919154563e-06
11567.25,6.25,1.494910093971363e-06
11567.5,6.5,1.3140297975967053e-06
11567.75,6.75,1.2458132070297304e-06
11568.0,7.0,1.3288455321407871e-06
11568.25,7.25,1.083054208930806e-06
11568.5,7.5,1.1799271191794235e-06
11568.75,7.75,1.2806619616897527e-06
11569.0,8.0,1.343625460666905e-06
11569.25,8.25,1.5589416643700994e-06
11569.5,8.5,1.5585225376959846e-06
11569.75,8.75,1.7710798017728767e-06
11570.0,9.0,1.8719885615587344e-06
11570.25,9.25,1.8033929231189328e-06
11570.5,9.5,1.6731361263552402e-06
11570.75,9.75,1.9726376743285667e-06
11571.0,10.0,2.0205927643788742e-06
11571.25,10.25,1.4591088196144096e-06
11571.5,10.5,1.6924967412864928e-06
11571.75,10.75,1.607739038886384e-06
11572.0,11.0,1.0827630261887894e-06
11572.25,11.25,1.3957809450218635e-06
11572.5,11.5,1.409546669467403e-06
11572.75,11.75,1.0988730908843164e-06
11573.0,12.0,9.180909426787294e-07
11559.5,1.0,1.2659785482466957e-06
11559.75,1.0,4.461976743037987e-06
11560.0,1.0,8.38037305246455e-06
11560.25,1.0,1.566438643832485e-05
11560.5,1.0,2.651838118905513e-05
11560.75,1.0,3.90345249934837e-05
11561.0,1.0,4.755640449028647e-05
11561.25,1.0,4.322429049556349e-05
11561.5,1.0,3.438855629760666e-05
11561.75,1.0,2.269088342245773e-05
11562.0,1.25,1.3227704103474315e-05
11562.25,1.5,5.403373525163417e-06
11562.5,1.75,2.3076290849776507e-06
11562.75,2.0,1.5807793419202953e-06
11563.0,2.25,5.381850525876444e-07
11563.25,2.5,5.059170796847226e-07
11563.5,2.75,6.019041459411005e-07
11563.75,3.0,4.4273668956416493e-07
11564.0,3.25,6.636609357543347e-07
11564.25,3.5,6.953568369001346e-07
11564.5,3.75,1.2955456990157895e-06
11564.75,4.0,1.5175481682434838e-06
11565.0,4.25,2.626201977840171e-06
11565.25,4.5,3.0326617672331006e-06
11565.5,4.75,2.9706727600432123e-06
11565.75,5.0,3.1278506093052987e-06
11566.0,5.25,3.2581491688240045e-06
11566.25,5.5,3.097913018189175e-06
11566.5,5.75,2.78328883023178e-06
11566.75,6.0,2.6869653729191824e-06
11567.0,6.25,2.5292469470724726e-06
11567.25,6.5,2.1193785855457117e-06
11567.5,6.75,2.7203963933870324e-06
11567.75,7.0,1.7381595936423053e-06
11568.0,7.25,1.4558753304837e-06
11568.25,7.5,1.7379271572163033e-06
11568.5,7.75,1.4535390769445447e-06
11568.75,8.0,1.4228917866132822e-06
11569.0,8.25,1.4560703573196656e-06
11569.25,8.5,1.2344944333797164e-06
11569.5,8.75,1.2646234735362363e-06
11569.75,9.0,1.4541224371092043e-06
11570.0,9.25,1.58162581010874e-06
11570.25,9.5,1.4541224371092043e-06
11570.5,9.75,1.39164441511589e-06
11570.75,10.0,1.58162581010874e-06
11571.0,10.25,1.8663184559283131e-06
11571.25,10.5,1.5801450851293685e-06
11571.5,10.75,1.1072862981735977e-06
11571.75,11.0,1.6128265119837436e-06
11572.0,11.25,1.3267895231644815e-06
11572.25,11.5,1.5481280793531276e-06
11572.5,11.75,1.551031467579644e-06
11572.75,12.0,1.6453313596107098e-06
11573.0,12.25,1.4535390769445447e-06
11573.25,12.5,1.2967595686307157e-06
11573.5,12.75,1.3925764030713651e-06
11573.75,13.0,9.798209974501895e-07
11574.0,13.0,1.330168292892417e-06
11559.0,1.0,9.013442648365772e-07
11559.25,1.0,3.426266203106555e-06
11559.5,1.0,6.3239084777338125e-06
11559.75,1.0,1.1858305228236765e-05
11560.0,1.0,1.9196365394224854e-05
11560.25,1.0,2.8096110140508337e-05
11560.5,1.0,3.271155793894242e-05
11560.75,1.0,2.8448289794080164e-05
11561.0,1.0,2.0876427242285788e-05
11561.25,1.0,1.232959472622135e-05
11561.5,1.25,6.551818824020885e-06
11561.75,1.5,2.621430325942386e-06
11562.0,1.75,1.1540571190986557e-06
11562.25,2.0,6.060439946494526e-07
11562.5,2.25,2.740277514950367e-07
11562.75,2.5,5.286948751882595e-07
11563.0,2.75,3.5260521974827436e-07
11563.25,3.0,4.3101980579109604e-07
11563.5,3.25,4.305572761537614e-07
11563.75,3.5,6.455761250455131e-07
11564.0,3.75,9.969065403636905e-07
11564.25,4.0,1.603084114879197e-06
11564.5,4.25,1.330099730486586e-06
11564.75,4.5,1.6812833399952556e-06
11565.0,4.75,2.4639358982436713e-06
11565.25,5.0,2.270211092447106e-06
11565.5,5.25,2.250036675597812e-06
11565.75,5.5,2.2689936578888823e-06
11566.0,5.75,2.5623980102021e-06
11566.25,6.0,2.2689936578888823e-06
11566.5,6.25,2.152497648689841e-06
11566.75,6.5,1.6830875340556127e-06
11567.0,6.75,1.1925381830198906e-06
11567.25,7.0,7.82306725256225e-07
11567.5,7.25,9.392717012464762e-07
11567.75,7.5,1.2127379895612992e-06
11568.0,7.75,1.0182271670292405e-06
11568.25,8.0,1.0190477664922593e-06
11568.5,8.25,9.588398616891114e-07
11568.75,8.5,1.2714188600239425e-06
11569.0,8.75,1.0167261620925851e-06
11569.25,9.0,1.466628510859328e-06
11569.5,9.25,1.1728312239572826e-06
11569.75,9.5,1.1149365387902266e-06
11570.0,9.75,1.3511091254811071e-06
11570.25,10.0,1.174404649264443e-06
11570.5,10.25,1.2925387223058892e-06
11570.75,10.5,1.5049317787062316e-06
11571.0,10.75,1.3306349100991749e-06
11571.25,11.0,1.4488211373136291e-06
11571.5,11.25,1.1944587920919935e-06
11571.75,11.5,1.4492100825853908e-06
11572.0,11.75,1.3309919358330354e-06
11572.25,12.0,1.0366953781733685e-06
11572.5,12.25,1.2721010431815678e-06
11572.75,12.5,1.0373907735169244e-06
11573.0,12.75,9.977085568885205e-07
11573.25,13.0,1.2332903352204502e-06
11573.5,13.0,1.1737747728100236e-06
11558.75,1.0,1.6352407050091988e-06
11559.0,1.0,5.649665531729571e-06
11559.25,1.0,9.522450710826736e-06
11559.5,1.0,1.4925281619894866e-05
11559.75,1.0,2.266424398534519e-05
11560.0,1.0,2.9894443527861054e-05
11560.25,1.0,3.467827057543686e-05
11560.5,1.0,3.0843794099353944e-05
11560.75,1.0,2.1413914127661326e-05
11561.0,1.0,1.37151236507142e-05
11561.25,1.25,7.490806700520537e-06
11561.5,1.5,3.431070124130466e-06
11561.75,1.75,1.2711747446391538e-06
11562.0,2.0,7.666379809563898e-07
11562.25,2.25,6.463663465483472e-07
11562.5,2.5,5.851439300719914e-07
11562.75,2.75,4.843216993879788e-07
11563.0,3.0,6.656757108730744e-07
11563.25,3.25,7.463636758273866e-07
11563.5,3.5,9.879001983703598e-07
11563.75,3.75,1.069686568111263e-06
11564.0,4.0,1.6135439589075531e-06
11564.25,4.25,1.512092140362796e-06
11564.5,4.5,2.2177351391987665e-06
11564.75,4.75,2.2803480012850668e-06
11565.0,5.0,2.664836704459435e-06
11565.25,5.25,2.33901450382566e-06
11565.5,5.5,2.4229024368260503e-06
11565.75,5.75,1.977911012734033e-06
11566.0,6.0,1.7584834903059451e-06
11566.25,6.25,1.3506221570411523e-06
11566.5,6.5,1.3111794305075711e-06
11566.75,6.75,1.1484241042372578e-06
11567.0,7.0,1.1303858039045463e-06
11567.25,7.25,1.0293210372391399e-06
11567.5,7.5,1.0898693335473243e-06
11567.75,7.75,9.67868070548549e-07
11568.0,8.0,1.1493433337764015e-06
11568.25,8.25,1.129933106345914e-06
11568.5,8.5,8.675113995032832e-07
11568.75,8.75,1.0688302479766842e-06
11569.0,9.0,1.2701573979047484e-06
11569.25,9.25,1.4316381876863952e-06
11569.5,9.5,1.291179757400235e-06
11569.75,9.75,1.694221156852931e-06
11570.0,10.0,1.0489435444060568e-06
11570.25,10.25,1.5740455230109311e-06
11570.5,10.5,1.3927967940966732e-06
11570.75,10.75,1.3937274347448737e-06
11571.0,11.0,1.291179757400235e-06
11571.25,11.25,1.189353839782507e-06
11571.5,11.5,1.493923607045441e-06
11571.75,11.75,1.5149211247226886e-06
11572.0,12.0,1.3720616291343244e-06
11572.25,12.25,1.412039386700461e-06
11572.5,12.5,1.3515234129847272e-06
11572.75,12.75,1.2125850810322108e-06
11573.0,13.0,1.1502640360464498e-06
11573.25,13.0,1.1107937158319854e-06
11558.5,1.0,1.4713939732970518e-06
11558.75,1.0,3.3493489544554625e-06
11559.0,1.0,8.567822658097578e-06
11559.25,1.0,1.4763959334855827e-05
11559.5,1.0,2.649469170261309e-05
11559.75,1.0,4.1578502746805294e-05
11560.0,1.0,4.361464770659107e-05
11560.25,1.0,4.096278273475676e-05
11560.5,1.0,2.790763679487457e-05
11560.75,1.0,1.806736617599107e-05
11561.0,1.25,9.142817416216262e-06
11561.25,1.5,3.7315599874728136e-06
11561.5,1.75,1.9233536771354428e-06
11561.75,2.0,8.613593211182911e-07
11562.0,2.25,5.650078608413663e-07
11562.25,2.5,3.390958835658672e-07
11562.5,2.75,3.389135984517342e-07
11562.75,3.0,4.7467041146962843e-07
11563.0,3.25,6.783741993488513e-07
11563.25,3.5,8.824799224503797e-07
11563.5,3.75,9.720748662221529e-07
11563.75,4.0,1.2205810580647588e-06
11564.0,4.25,1.7411604449953847e-06
11564.25,4.5,1.7847051043650364e-06
11564.5,4.75,2.191641269987881e-06
11564.75,5.0,2.3746290829372453e-06
11565.0,5.25,2.3077138185088964e-06
11565.25,5.5,2.394024226441085e-06
11565.5,5.75,2.3507487044210167e-06
11565.75,6.0,2.0095370369868612e-06
11566.0,6.25,2.1040920109934057e-06
11566.25,6.5,1.6726481166072618e-06
11566.5,6.75,1.6498229536567898e-06
11566.75,7.0,1.4004664547173628e-06
11567.0,7.25,1.5376481851907297e-06
11567.25,7.5,1.6730979950678882e-06
11567.5,7.75,1.4247774497623472e-06
11567.75,8.0,1.446031353394066e-06
11568.0,8.25,1.3795464196111616e-06
11568.25,8.5,9.263638357680736e-07
11568.5,8.75,1.1524611146061566e-06
11568.75,9.0,1.2438533291576047e-06
11569.0,9.25,1.4025392656702544e-06
11569.25,9.5,1.3124060385159494e-06
11569.5,9.75,1.3795464196111616e-06
11569.75,10.0,8.585811160777267e-07
11570.0,10.25,1.3784338821759913e-06
11570.25,10.5,1.2661282124838071e-06
11570.5,10.75,1.3122294262109414e-06
11570.75,11.0,1.2205810580647588e-06
11571.0,11.25,9.485756368917507e-07
11571.25,11.5,1.3113470772153715e-06
11571.5,11.75,1.1312322639749492e-06
11571.75,12.0,1.2657877639190091e-06
11572.0,12.25,1.039614463948114e-06
11572.25,12.5,1.0400338888259843e-06
11572.5,12.75,9.941465554584205e-07
11572.75,13.0,9.277353030888607e-07
11573.0,13.0,9.9481502409442e-07
11558.25,1.0,1.1356913532297622e-06
11558.5,1.0,2.8384677056777357e-06
11558.75,1.0,5.486234375819333e-06
11559.0,1.0,1.0255637068559674e-05
11559.25,1.0,1.5787972279003602e-05
11559.5,1.0,2.323775278700153e-05
11559.75,1.0,2.5429366427249498e-05
11560.0,1.0,2.368830321647419e-05
11560.25,1.0,1.614058317165935e-05
11560.5,1.0,1.0865176997521466e-05
11560.75,1.25,5.363691829085959e-06
11561.0,1.5,2.014620774500811e-06
11561.25,1.75,8.08533225253658e-07
11561.5,2.0,5.160159126923092e-07
11561.75,2.25,4.3035911574628925e-07
11562.0,2.5,3.9577122915582644e-07
11562.25,2.75,4.816148518461554e-07
11562.5,3.0,4.81485870900294e-07
11562.75,3.25,6.020992102952772e-07
11563.0,3.5,7.221321094959288e-07
11563.25,3.75,9.110180012516012e-07
11563.5,4.0,1.2215648941381538e-06
11563.75,4.25,1.8598993288157184e-06
11564.0,4.5,1.755394577076743e-06
11564.25,4.75,2.252364436761112e-06
11564.5,5.0,1.7867013584513767e-06
11564.75,5.25,1.8905390277377136e-06
11565.0,5.5,1.7697582946595326e-06
11565.25,5.75,1.7021685438118325e-06
11565.5,6.0,1.1524355383461573e-06
11565.75,6.25,1.1688532846246958e-06
11566.0,6.5,1.1518184376562799e-06
11566.25,6.75,9.619412744471365e-07
11566.5,7.0,7.909065961145888e-07
11566.75,7.25,6.879290753378476e-07
11567.0,7.5,7.059782201242156e-07
11567.25,7.75,9.817451888285251e-07
11567.5,8.0,8.934702070125795e-07
11567.75,8.25,1.1346271176912605e-06
11568.0,8.5,9.46409461024802e-07
