Excitation,Energy Transfer,Intensity
11569.25,9.25,1.4173357166170867e-06
11569.5,9.5,1.3556847300528192e-06
11569.75,9.75,1.3558662382507109e-06
11570.0,10.0,1.2150219481564713e-06
11570.25,10.25,1.0330454633990778e-06
11570.5,10.5,1.1136209201991397e-06
11570.75,10.75,1.1934923836575537e-06
11571.0,11.0,1.2754312901274978e-06
11571.25,11.25,1.0932268201092838e-06
11571.5,11.5,9.516396954429013e-07
11571.75,11.75,1.032907041120718e-06
11572.0,12.0,1.1952519891018951e-06
11572.25,12.25,1.1743638794827292e-06
11572.5,12.5,1.2968921762223574e-06
11572.75,12.75,9.922679243277851e-07
11573.0,13.0,7.287202748927202e-07
11573.25,13.0,1.0729818789961491e-06
11558.25,1.0,8.814774114499769e-07
11558.5,1.0,3.1936476173757417e-06
11558.75,1.0,6.105342826899975e-06
11559.0,1.0,1.0167883495320607e-05
11559.25,1.0,1.6451600969508555e-05
11559.5,1.0,2.5169395816939635e-05
11559.75,1.0,2.857404006850449e-05
11560.0,1.0,2.419641818640149e-05
11560.25,1.0,1.735627433289217e-05
11560.5,1.0,1.0402090204990988e-05
11560.75,1.25,5.49183605757185e-06
11561.0,1.5,2.591185636373945e-06
11561.25,1.75,1.0025994464994179e-06
11561.5,2.0,5.530094367431256e-07
11561.75,2.25,4.143667441958356e-07
11562.0,2.5,3.622786624009332e-07
11562.25,2.75,3.9699471548251773e-07
11562.5,3.0,2.935097771387169e-07
11562.75,3.25,6.209657172589573e-07
11563.0,3.5,1.0011171086080882e-06
11563.25,3.75,1.0527575283510623e-06
11563.5,4.0,1.519549024096404e-06
11563.75,4.25,1.7256001093616326e-06
11564.0,4.5,1.883181549188417e-06
11564.25,4.75,2.138881915003075e-06
11564.5,5.0,1.9517639671381667e-06
11564.75,5.25,2.070441920817294e-06
11565.0,5.5,1.8986703783946498e-06
11565.25,5.75,2.0712767764305274e-06
11565.5,6.0,1.742856110455249e-06
11565.75,6.25,1.5702960995190857e-06
11566.0,6.5,1.5010703925925384e-06
11566.25,6.75,1.3964226031996383e-06
11566.5,7.0,1.0007135950616925e-06
11566.75,7.25,1.3977360885829224e-06
11567.0,7.5,1.4675488856935842e-06
11567.25,7.75,1.4856130981877282e-06
11567.5,8.0,1.3791828179749515e-06
11567.75,8.25,1.2424320787403757e-06
11568.0,8.5,1.2258349515793468e-06
11568.25,8.75,1.364507552247037e-06
11568.5,9.0,8.805293314161504e-07
11568.75,9.25,1.3986758062705535e-06
11569.0,9.5,1.4148019792251512e-06
11569.25,9.75,1.1738812863867597e-06
11569.5,10.0,1.329069264876255e-06
11569.75,10.25,1.1217908088986728e-06
11570.0,10.5,1.2090573247758561e-06
11570.25,10.75,9.486976235900736e-07
11570.5,11.0,1.1575519614277426e-06
11570.75,11.25,1.1033462543799614e-06
11571.0,11.5,1.2245179116098819e-06
11571.25,11.75,1.0007135950616925e-06
11571.5,12.0,1.0366136968009635e-06
11571.75,12.25,1.361943032750265e-06
11572.0,12.5,8.634962354672719e-07
11572.25,12.75,1.0701596678224392e-06
11572.5,13.0,9.66465927666549e-07
11572.75,13.0,9.151829349671524e-07
11558.0,1.0,1.0476993624841282e-06
11558.25,1.0,2.6478835613798533e-06
11558.5,1.0,5.21383019127854e-06
11558.75,1.0,9.180506831545634e-06
11559.0,1.0,1.6591695694792675e-05
11559.25,1.0,2.542184838879852e-05
11559.5,1.0,3.175910713557584e-05
11559.75,1.0,2.8750375316401094e-05
11560.0,1.0,2.052848140255584e-05
11560.25,1.0,1.2269782458044706e-05
11560.5,1.25,7.281679793794596e-06
11560.75,1.5,3.160208767800795e-06
11561.0,1.75,1.19330620575037e-06
11561.25,2.0,5.329686308631329e-07
11561.5,2.25,3.8599450196783673e-07
11561.75,2.5,2.9401227824675195e-07
11562.0,2.75,2.0235023544001762e-07
11562.25,3.0,4.77450245277209e-07
11562.5,3.25,3.308081157081514e-07
11562.75,3.5,6.983726887172085e-07
11563.0,3.75,1.0101260916524502e-06
11563.25,4.0,9.557959096346434e-07
11563.5,4.25,1.322346883617753e-06
11563.75,4.5,1.507014749337134e-06
11564.0,4.75,1.634786493210309e-06
11564.25,5.0,1.9648913940254376e-06
11564.5,5.25,2.019441271269857e-06
11564.75,5.5,2.901428413607655e-06
11565.0,5.75,2.350524284441645e-06
11565.25,6.0,2.276765694223317e-06
11565.5,6.25,2.184083835929567e-06
11565.75,6.5,1.6887612935911508e-06
11566.0,6.75,1.3958105993742948e-06
11566.25,7.0,1.7800655269647258e-06
11566.5,7.25,1.2660628513232668e-06
11566.75,7.5,1.340533380970625e-06
11567.0,7.75,1.4682916544064312e-06
11567.25,8.0,1.2665709701933632e-06
11567.5,8.25,1.504194133496129e-06
11567.75,8.5,1.394317554208498e-06
11568.0,8.75,1.302411993636892e-06
11568.25,9.0,1.2306819667987721e-06
11568.5,9.25,1.3027603252746661e-06
11568.75,9.5,1.1204716414138072e-06
11569.0,9.75,1.0643690779789084e-06
11569.25,10.0,1.2121513099829405e-06
11569.5,10.25,1.1195723864849042e-06
11569.75,10.5,1.0105318734246729e-06
11570.0,10.75,1.3952503328773555e-06
11570.25,11.0,8.641239702400118e-07
11570.5,11.25,1.0113444158048052e-06
11570.75,11.5,9.375408105999909e-07
11571.0,11.75,9.73133724143837e-07
11571.25,12.0,9.190345284948494e-07
11571.5,12.25,9.180506831545632e-07
11571.75,12.5,9.91760162713315e-07
11572.0,12.75,1.1950650652255482e-06
11572.25,13.0,7.355232114944037e-07
11572.5,13.0,8.094009417600704e-07
11557.75,1.0,1.1012162643846377e-06
11558.0,1.0,3.2821130630030565e-06
11558.25,1.0,7.081680137295833e-06
11558.5,1.0,1.155059285008661e-05
11558.75,1.0,1.8910208541007945e-05
11559.0,1.0,2.5311921722351928e-05
11559.25,1.0,2.8141668127757384e-05
11559.5,1.0,2.444490105796065e-05
11559.75,1.0,1.8561106697778248e-05
11560.0,1.0,1.1019577214910896e-05
11560.25,1.25,5.81440945882722e-06
11560.5,1.5,2.355716696875837e-06
11560.75,1.75,9.452554350258421e-07
11561.0,2.0,5.018347851799695e-07
11561.25,2.25,2.508158751014116e-07
11561.5,2.5,2.506806461621468e-07
11561.75,2.75,1.930133789153729e-07
11562.0,3.0,4.0505485310685757e-07
11562.25,3.25,4.44530515860269e-07
11562.5,3.5,7.529553497477598e-07
11562.75,3.75,9.843682324684018e-07
11563.0,4.0,1.2532343085424307e-06
11563.25,4.25,1.5044894543968991e-06
11563.5,4.5,1.6193460964794838e-06
11563.75,4.75,2.0635726961946563e-06
11564.0,5.0,1.9457599194262745e-06
11564.25,5.25,1.9483836517879604e-06
11564.5,5.5,2.718554423145888e-06
11564.75,5.75,1.8687001206371151e-06
11565.0,6.0,1.8889825670039463e-06
11565.25,6.25,1.8113931231808986e-06
11565.5,6.5,1.4464294599495253e-06
11565.75,6.75,1.6395077387658519e-06
11566.0,7.0,1.523572364480167e-06
11566.25,7.25,1.2718292141482906e-06
11566.5,7.5,1.34945508039957e-06
11566.75,7.75,1.5044894543968991e-06
11567.0,8.0,1.1770640010219228e-06
11567.25,8.25,1.2907516297184194e-06
11567.5,8.5,1.3308945173511034e-06
11567.75,8.75,1.273029538335838e-06
11568.0,9.0,1.4074785311322684e-06
11568.25,9.25,1.3307151031535631e-06
11568.5,9.5,1.236119488717802e-06
11568.75,9.75,1.2354523077766513e-06
11569.0,10.0,1.486002531607949e-06
11569.25,10.25,1.1770640010219228e-06
11569.5,10.5,1.13709140114137e-06
11569.75,10.75,1.0794186097165408e-06
11570.0,11.0,1.2912732860418946e-06
11570.25,11.25,1.1007703074741145e-06
11570.5,11.5,1.1179692743492745e-06
11570.75,11.75,1.2159842871668491e-06
11571.0,12.0,1.196682949275312e-06
11571.25,12.25,8.673899542365059e-07
11571.5,12.5,1.1191756075290415e-06
11571.75,12.75,7.71637089817014e-07
11572.0,13.0,8.298455695992445e-07
11572.25,13.0,7.520419384864405e-07
11557.5,1.0,1.0252980018590462e-06
11557.75,1.0,2.147936712068562e-06
11558.0,1.0,5.722677368059957e-06
11558.25,1.0,1.048012714923918e-05
11558.5,1.0,1.9975094506664506e-05
11558.75,1.0,3.023553461400919e-05
11559.0,1.0,3.493975110534843e-05
11559.25,1.0,3.3644317097447745e-05
11559.5,1.0,2.52402891604694e-05
11559.75,1.0,1.5059677284368313e-05
11560.0,1.25,7.167443280226794e-06
11560.25,1.5,2.9091921161455425e-06
11560.5,1.75,1.1636768464582173e-06
11560.75,2.0,5.417116354202046e-07
11561.0,2.25,3.210143024712323e-07
11561.25,2.5,1.2036420281945924e-07
11561.5,2.75,2.2084559126749225e-07
11561.75,3.0,4.214444418221234e-07
11562.0,3.25,4.811984150286605e-07
11562.25,3.5,8.427756986189155e-07
11562.5,3.75,9.030952324759787e-07
11562.75,4.0,9.836345690781264e-07
11563.0,4.25,1.3652272914717705e-06
11563.25,4.5,1.4453405912984717e-06
11563.5,4.75,1.604640620674992e-06
11563.75,5.0,1.8648940788289524e-06
11564.0,5.25,2.0645891688044185e-06
11564.25,5.5,1.8245439903170048e-06
11564.5,5.75,2.286305997750756e-06
11564.75,6.0,2.1671375107343537e-06
11565.0,6.25,2.0851931317908625e-06
11565.25,6.5,1.7651046827424912e-06
11565.5,6.75,1.8049784192769131e-06
11565.75,7.0,1.9049993278360264e-06
11566.0,7.25,1.583519847917952e-06
11566.25,7.5,1.6860041981504534e-06
11566.5,7.75,1.4439827354215304e-06
11566.75,8.0,1.5632655993063269e-06
11567.0,8.25,1.6641445186407844e-06
11567.25,8.5,1.223702728664502e-06
11567.5,8.75,1.4646277550249971e-06
11567.75,9.0,1.5469583423806956e-06
11568.0,9.25,1.3232956413288166e-06
11568.25,9.5,1.263484893493839e-06
11568.5,9.75,1.3231181130699853e-06
11568.75,10.0,1.2429291365202892e-06
11569.0,10.25,1.3426249929762678e-06
11569.25,10.5,1.0019589499822895e-06
11569.5,10.75,9.82314962733777e-07
11569.75,11.0,9.618805919829977e-07
11570.0,11.25,9.833703642516213e-07
11570.25,11.5,8.827893317958889e-07
11570.5,11.75,9.433594918222776e-07
11570.75,12.0,8.443630603545088e-07
11571.0,12.25,6.627148511506297e-07
11571.25,12.5,5.62303510067201e-07
11571.5,12.75,8.81605650739579e-07
11571.75,13.0,6.619142560284342e-07
11572.0,13.0,1.0039784856245545e-06
11557.0,1.0,7.538203615925509e-07
11557.25,1.0,2.0026050829321167e-06
11557.5,1.0,4.499971421647464e-06
11557.75,1.0,7.938670683021553e-06
11558.0,1.0,1.5703981964765443e-05
11558.25,1.0,2.7342179105262163e-05
11558.5,1.0,3.0096825653207012e-05
11558.75,1.0,2.930871439020651e-05
11559.0,1.0,2.228435800905945e-05
11559.25,1.0,1.2550748705141847e-05
11559.5,1.25,6.153320374110562e-06
11559.75,1.5,2.920267191259697e-06
11560.0,1.75,1.2017249418435815e-06
11560.25,2.0,4.71010837299951e-07
11560.5,2.25,1.1773685464485786e-07
11560.75,2.5,2.3556886299767218e-07
11561.0,2.75,2.3547370928971572e-07
11561.25,3.0,3.2966319300560195e-07
11561.5,3.25,5.426123633424865e-07
11561.75,3.5,4.94961294026807e-07
11562.0,3.75,7.299684987981188e-07
11562.25,4.0,7.296737605078906e-07
11562.5,4.25,8.725450355866314e-07
11562.75,4.5,1.294059977656525e-06
11563.0,4.75,1.5062205260296326e-06
11563.25,5.0,1.601005657577287e-06
11563.5,5.25,1.6732150648366125e-06
11563.75,5.5,1.8332392505548718e-06
11564.0,5.75,2.1640271416047625e-06
11564.25,6.0,1.8347186635344727e-06
11564.5,6.25,1.9055410593283851e-06
11564.75,6.5,1.9753195114583347e-06
11565.0,6.75,1.6467638784319382e-06
11565.25,7.0,1.3891078499567637e-06
11565.5,7.25,1.3418388022210116e-06
11565.75,7.5,1.0599171144816478e-06
11566.0,7.75,1.2009159173775502e-06
11566.25,8.0,1.5064232475001611e-06
11566.5,8.25,9.64922524487733e-07
11566.75,8.5,1.528521050533235e-06
11567.0,8.75,1.2696775329431942e-06
11567.25,9.0,1.3175883408866435e-06
11567.5,9.25,1.5541264813121237e-06
11567.75,9.5,9.88989579016806e-07
11568.0,9.75,1.1311876494670055e-06
11568.25,10.0,8.941981038482143e-07
11568.5,10.25,1.24633254889633e-06
11568.75,10.5,1.03455206387964e-06
11569.0,10.75,1.0113114479891459e-06
11569.25,11.0,6.348387664715971e-07
11569.5,11.25,1.0594890381026164e-06
11569.75,11.5,7.764359865939151e-07
11570.0,11.75,8.233819392159691e-07
11570.25,12.0,8.011499612290546e-07
11570.5,12.25,5.648326972611121e-07
11570.75,12.5,5.644529012032443e-07
11571.0,12.75,6.818638602843082e-07
11571.25,13.0,7.77901157615928e-07
11571.5,13.0,5.651369022953175e-07
11556.75,1.0,4.916323790900125e-07
11557.0,1.0,1.625079005294432e-06
11557.25,1.0,3.947732773624159e-06
11557.5,1.0,8.726567183800771e-06
11557.75,1.0,1.5320766602043634e-05
11558.0,1.0,2.391306072444108e-05
11558.25,1.0,2.9372672300776173e-05
11558.5,1.0,2.53742867898251e-05
11558.75,1.0,1.7101122090598378e-05
11559.0,1.0,1.0749095186883884e-05
11559.25,1.25,5.614448664543839e-06
11559.5,1.5,2.1727795836410184e-06
11559.75,1.75,7.557494203968756e-07
11560.0,2.0,3.970344476161825e-07
11560.25,2.25,1.51170140027389e-07
11560.5,2.5,2.644414298121446e-07
11560.75,2.75,2.8321628570677646e-07
11561.0,3.0,2.454541142792062e-07
11561.25,3.25,2.645477450479308e-07
11561.5,3.5,2.2675521004108352e-07
11561.75,3.75,6.612807428472662e-07
11562.0,4.0,8.881245726609104e-07
11562.25,4.25,9.061707737724277e-07
11562.5,4.5,1.191263072410415e-06
11562.75,4.75,1.5119040140522406e-06
11563.0,5.0,1.3612609632554829e-06
11563.25,5.25,1.2839138285373866e-06
11563.5,5.5,1.623773371385518e-06
11563.75,5.75,1.360896013935575e-06
11564.0,6.0,1.2267777576208755e-06
11564.25,6.25,1.0208088480988796e-06
11564.5,6.5,6.793552103827215e-07
11564.75,6.75,6.795370993279378e-07
11565.0,7.0,7.936432351437921e-07
11565.25,7.25,9.059281902431079e-07
11565.5,7.5,8.495351004116506e-07
11565.75,7.75,8.877676572264855e-07
11566.0,8.0,8.307677714065442e-07
11566.25,8.25,8.8752987293367e-07
11566.5,8.5,9.250493315593529e-07
11566.75,8.75,1.0197151731578336e-06
11567.0,9.0,9.446867754960949e-07
11567.25,9.25,1.095543066364599e-06
11567.5,9.5,1.0385987874755713e-06
11567.75,9.75,1.1531359210005863e-06
11568.0,10.0,1.3027949142511715e-06
11568.25,10.25,1.1545289711064929e-06
11568.5,10.5,1.00069754283061e-06
11568.75,10.75,1.0008315588400959e-06
11569.0,11.0,1.040689364745047e-06
11569.25,11.25,7.361651909385994e-07
11569.5,11.5,9.07994299611787e-07
11569.75,11.75,7.001940786592727e-07
11570.0,12.0,8.692283051574869e-07
11570.25,12.25,8.69111833456407e-07
11570.5,12.5,8.311016365524543e-07
11570.75,12.75,8.880055689663291e-07
11571.0,13.0,7.939624374102399e-07
11571.25,13.0,7.178657594052504e-07
11556.5,1.0,6.524568615802188e-07
11556.75,1.0,2.576645860780789e-06
11557.0,1.0,5.045357855324928e-06
11557.25,1.0,1.0055433487885347e-05
11557.5,1.0,1.7476497553131467e-05
11557.75,1.0,2.5583065408064536e-05
11558.0,1.0,2.922946522840047e-05
11558.25,1.0,2.3484872563665196e-05
11558.5,1.0,1.7929934796334758e-05
11558.75,1.0,9.115119561486437e-06
11559.0,1.25,4.761814312627608e-06
11559.25,1.5,1.961340910470353e-06
11559.5,1.75,5.817639633399853e-07
11559.75,2.0,4.229298837762247e-07
11560.0,2.25,2.470089073882093e-07
11560.25,2.5,2.294273711654127e-07
11560.5,2.75,2.1172192061846515e-07
11560.75,3.0,1.9407842723359307e-07
11561.0,3.25,3.525842202060515e-07
11561.25,3.5,4.234438412369303e-07
11561.5,3.75,6.873537588786279e-07
11561.75,4.0,5.819995270989297e-07
11562.0,4.25,9.348526912045387e-07
11562.25,4.5,1.270331523710791e-06
11562.5,4.75,1.180042688308438e-06
11562.75,5.0,1.4091961392112454e-06
11563.0,5.25,1.075236804601393e-06
11563.25,5.5,1.5345695119772619e-06
11563.5,5.75,9.697374390041763e-07
11563.75,6.0,1.359283143021336e-06
11564.0,6.25,1.0581809583616905e-06
11564.25,6.5,8.811039245338013e-07
11564.5,6.75,6.695486861269935e-07
11564.75,7.0,9.3359244222745e-07
11565.0,7.25,7.575450473721985e-07
11565.25,7.5,5.816070267434543e-07
11565.5,7.75,6.521048481669033e-07
11565.75,8.0,7.931004910138013e-07
11566.0,8.25,9.867033269239906e-07
11566.25,8.5,8.285729174842213e-07
11566.5,8.75,7.75476035657939e-07
11566.75,9.0,9.333408000597337e-07
11567.0,9.25,7.235786321370707e-07
11567.25,9.5,1.0227702154500729e-06
11567.5,9.75,9.523628625255215e-07
11567.75,10.0,1.058323801363629e-06
11568.0,10.25,1.057039600984463e-06
11568.25,10.5,7.413270166623308e-07
11568.5,10.75,8.987260030244774e-07
11568.75,11.0,8.282376890617732e-07
11569.0,11.25,7.925659846847719e-07
11569.25,11.5,9.8617141138387e-07
11569.5,11.75,6.168559374551788e-07
11569.75,12.0,5.992314820993165e-07
11570.0,12.25,6.343948256643369e-07
11570.25,12.5,6.70815057594945e-07
11570.5,12.75,6.696389826456889e-07
11570.75,13.0,6.517532143852011e-07
11571.0,13.0,7.0497821423449e-07
11556.25,1.0,8.93950369663377e-07
11556.5,1.0,2.848163006065163e-06
11556.75,1.0,6.490289731831825e-06
11557.0,1.0,1.1273596364519737e-05
11557.25,1.0,1.8103949665653346e-05
11557.5,1.0,2.4948046438750854e-05
11557.75,1.0,2.821566639648429e-05
11558.0,1.0,2.364504365561528e-05
11558.25,1.0,1.786725513688553e-05
11558.5,1.0,1.0281811029253988e-05
11558.75,1.25,4.301315203223578e-06
11559.0,1.5,1.8716800660739501e-06
11559.25,1.75,9.434874832977888e-07
11559.5,2.0,1.9857557766628423e-07
11559.75,2.25,2.979033857613502e-07
11560.0,2.5,2.1521027417822036e-07
11560.25,2.75,9.927445266271456e-08
11560.5,3.0,3.4755395005490853e-07
11560.75,3.25,4.303048905441725e-07
11561.0,3.5,5.292504834041603e-07
11561.25,3.75,5.633118628673602e-07
11561.5,4.0,7.450587702357963e-07
11561.75,4.25,8.933500806695124e-07
11562.0,4.5,1.0418220097699094e-06
11562.25,4.75,9.255669932496746e-07
11562.5,5.0,1.273851040954675e-06
11562.75,5.25,1.2740221425048368e-06
11563.0,5.5,1.3065871309040207e-06
11563.25,5.75,1.2559581165731406e-06
11563.5,6.0,9.927445266271455e-07
11563.75,6.25,1.1078207182315873e-06
11564.0,6.5,7.60695435705013e-07
11564.25,6.75,8.265099973988078e-07
11564.5,7.0,8.099797974508317e-07
11564.75,7.25,7.285019086750007e-07
11565.0,7.5,6.955751681254864e-07
11565.25,7.75,6.948278405207318e-07
11565.5,8.0,7.940889605951221e-07
11565.75,8.25,7.938757251062404e-07
11566.0,8.5,1.0258360108480502e-06
11566.25,8.75,7.605933289351197e-07
11566.5,9.0,9.263127166227778e-07
11566.75,9.25,9.750201168133593e-07
11567.0,9.5,8.608410967128814e-07
11567.25,9.75,8.611883033934595e-07
11567.5,10.0,9.608145374817727e-07
11567.75,10.25,1.0421018062006248e-06
11568.0,10.5,1.090700469655622e-06
11568.25,10.75,9.434874832977888e-07
11568.5,11.0,9.096492683509005e-07
11568.75,11.25,8.761005972427363e-07
11569.0,11.5,9.769861474293292e-07
11569.25,11.75,7.442584922871006e-07
11569.5,12.0,6.777381978670222e-07
11569.75,12.25,7.282082763055226e-07
11570.0,12.5,5.286826180786193e-07
11570.25,12.75,6.611192808926248e-07
11570.5,13.0,7.285019086750007e-07
11570.75,13.0,6.116994833520033e-07
11555.75,1.0,2.134566776574216e-06
11556.0,1.0,5.0075936118742125e-06
11556.25,1.0,9.278376378533962e-06
11556.5,1.0,1.6564591007170726e-05
11556.75,1.0,2.516897903972601e-05
11557.0,1.0,3.0949102474414626e-05
11557.25,1.0,3.226792184580257e-05
11557.5,1.0,2.5644890677026088e-05
11557.75,1.0,1.6928897113690888e-05
11558.0,1.0,9.88063323234745e-06
11558.25,1.25,4.911334260886198e-06
11558.5,1.5,2.3236031054826417e-06
11558.75,1.75,1.2293246598224123e-06
11559.0,2.0,3.8773691533312094e-07
11559.25,2.25,1.9376400267859358e-07
11559.5,2.5,3.8773691533312094e-07
11559.75,2.75,3.5528186076484493e-07
11560.0,3.0,4.84279543457406e-07
11560.25,3.25,3.233319748001525e-07
11560.5,3.5,3.87162954080441e-07
11560.75,3.75,4.84279543457406e-07
11561.0,4.0,4.841491504731685e-07
11561.25,4.25,9.680376553740773e-07
11561.5,4.5,8.711166466809923e-07
11561.75,4.75,8.719380120536711e-07
11562.0,5.0,1.0979960151786968e-06
11562.25,5.25,1.00030557721988e-06
11562.5,5.5,6.127606304777978e-07
11562.75,5.75,5.807444311206616e-07
11563.0,6.0,3.548993745737376e-07
11563.25,6.25,5.808225932244463e-07
11563.5,6.5,3.550427103469903e-07
11563.75,6.75,4.194265335871445e-07
11564.0,7.0,3.2241885330058237e-07
11564.25,7.25,2.904503881853302e-07
11564.5,7.5,6.135860084822129e-07
11564.75,7.75,4.846058334071818e-07
11565.0,8.0,6.779000734617713e-07
11565.25,8.25,3.229400044643226e-07
11565.5,8.5,4.836933274666707e-07
11565.75,8.75,5.486285110167348e-07
11566.0,9.0,8.062639874707868e-07
11566.25,9.25,3.8737147054958356e-07
11566.5,9.5,6.126782147911161e-07
11566.75,9.75,8.072412771525694e-07
11567.0,10.0,9.367783778112476e-07
11567.25,10.25,7.106594590292222e-07
11567.5,10.5,5.808225932244463e-07
11567.75,10.75,7.419624817315933e-07
11568.0,11.0,1.0645548650931556e-06
11568.25,11.25,7.102766637375287e-07
11568.5,11.5,6.136686685938231e-07
11568.75,11.75,8.399834445724488e-07
11569.0,12.0,3.5509051467045156e-07
11569.25,12.25,7.425619666346891e-07
11569.5,12.5,6.134207550460475e-07
11569.75,12.75,5.491459456134901e-07
11570.0,13.0,3.8700671398597754e-07
11570.25,13.0,3.552340049107549e-07
11555.5,1.0,4.4554203265813207e-07
11555.75,1.0,1.137539018412635e-06
11556.0,1.0,2.850944090135448e-06
11556.25,1.0,6.182277273981712e-06
11556.5,1.0,1.3094141093273814e-05
11556.75,1.0,2.0612931782885243e-05
11557.0,1.0,2.3826085787354266e-05
11557.25,1.0,2.2130242645412928e-05
11557.5,1.0,1.6667419530654694e-05
11557.75,1.0,8.83890466314555e-06
11558.0,1.25,5.09078441986022e-06
11558.25,1.5,1.9273203858475644e-06
11558.5,1.75,1.0551086547595458e-06
11558.75,2.0,4.1226234436313207e-07
11559.0,2.25,8.236411905331472e-08
11559.25,2.5,1.8129819462268894e-07
11559.5,2.75,1.1530976667464061e-07
11559.75,3.0,3.4606835776210646e-07
11560.0,3.25,3.2936824469847224e-07
11560.25,3.5,2.8003800478127013e-07
11560.5,3.75,4.772644151668509e-07
11560.75,4.0,4.610538053248718e-07
11561.0,4.25,6.588247090955378e-07
11561.25,4.5,7.577498952904955e-07
11561.5,4.75,8.233103666515567e-07
11561.75,5.0,9.563204114604843e-07
11562.0,5.25,8.400015040968108e-07
11562.25,5.5,1.186043314367732e-06
11562.5,5.75,8.727089886506502e-07
11562.75,6.0,9.378204476940928e-07
11563.0,6.25,7.906955429118213e-07
11563.25,6.5,6.090050582314177e-07
11563.5,6.75,5.26777577600469e-07
11563.75,7.0,6.420101727005718e-07
11564.0,7.25,4.771367190022577e-07
11564.25,7.5,5.269891915175556e-07
11564.5,7.75,4.606837286918351e-07
11564.75,8.0,4.93920090644215e-07
11565.0,8.25,6.580315814361132e-07
11565.25,8.5,5.428034485520281e-07
11565.5,8.75,5.265661335634341e-07
11565.75,9.0,5.918326015953407e-07
11566.0,9.25,9.205054455951531e-07
11566.25,9.5,8.056576237901159e-07
11566.5,9.75,7.401865207527656e-07
11566.75,10.0,8.385416084346104e-07
11567.0,10.25,8.058730978804585e-07
11567.25,10.5,8.558990007576681e-07
11567.5,10.75,8.241931548747457e-07
11567.75,11.0,7.574455373194322e-07
11568.0,11.25,6.412377005676432e-07
11568.25,11.5,4.777118905092253e-07
11568.5,11.75,7.739117446524633e-07
11568.75,12.0,5.595513832990664e-07
11569.0,12.25,6.418383514312822e-07
11569.25,12.5,6.247957082453962e-07
11569.5,12.75,4.77200558541862e-07
11569.75,13.0,4.439931500736807e-07
11570.0,13.0,4.2789223428752153e-07
11555.25,1.0,1.430020886067907e-06
11555.5,1.0,4.395161936572948e-06
11555.75,1.0,8.399653811640277e-06
11556.0,1.0,1.2599530162090812e-05
11556.25,1.0,1.941480233526387e-05
11556.5,1.0,2.4681393449362035e-05
11556.75,1.0,2.6551382566668805e-05
11557.0,1.0,2.332340901820478e-05
11557.25,1.0,1.617142397207674e-05
11557.5,1.0,9.867945192040247e-06
11557.75,1.25,4.43545035948201e-06
11558.0,1.5,2.1669170477987555e-06
11558.25,1.75,9.823028321755258e-07
11558.5,2.0,3.882007247830121e-07
11558.75,2.25,1.636289765318413e-07
11559.0,2.5,2.451134789617876e-07
11559.25,2.75,1.8403304742777012e-07
11559.5,3.0,4.494955760645404e-07
11559.75,3.25,2.2474778803227015e-07
11560.0,3.5,4.088522731695765e-07
11560.25,3.75,3.6762079375946543e-07
11560.5,4.0,6.738808676645004e-07
11560.75,4.25,7.764014495660242e-07
11561.0,4.5,8.16715520547317e-07
11561.25,4.75,7.564784920284138e-07
11561.5,5.0,7.976912605927264e-07
11561.75,5.25,8.986286069675821e-07
11562.0,5.5,7.75879744519951e-07
11562.25,5.75,6.943015000179701e-07
11562.5,6.0,4.6967454412980326e-07
11562.75,6.25,6.940216525774148e-07
11563.0,6.5,5.714704637123603e-07
11563.25,6.75,3.880441711905469e-07
11563.5,7.0,4.2871803263989617e-07
11563.75,7.25,4.4937471142994397e-07
11564.0,7.5,3.4747767793177036e-07
11564.25,7.75,4.894373306087988e-07
11564.5,8.0,4.6967454412980326e-07
11564.75,8.25,6.323596463485839e-07
11565.0,8.5,5.713937047514856e-07
11565.25,8.75,5.107217450242526e-07
11565.5,9.0,8.3825995062608e-07
11565.75,9.25,5.101729506709692e-07
11566.0,9.5,8.581279179413952e-07
11566.25,9.75,8.371334085609998e-07
11566.5,10.0,8.777332664949656e-07
11566.75,10.25,5.719314509108374e-07
11567.0,10.5,7.550559669930343e-07
11567.25,10.75,7.552588572165984e-07
11567.5,11.0,5.714704637123603e-07
11567.75,11.25,7.146260804789023e-07
11568.0,11.5,8.983870726020486e-07
11568.25,11.75,6.943015000179701e-07
11568.5,12.0,6.332098206512845e-07
11568.75,12.25,5.926763030111144e-07
11569.0,12.5,7.552588572165984e-07
11569.25,12.75,6.332949638300732e-07
11569.5,13.0,4.494351356213422e-07
11569.75,13.0,4.70180114145013e-07
11555.0,1.0,8.419421922490802e-07
11555.25,1.0,2.3045713521660246e-06
11555.5,1.0,4.776760889680146e-06
11555.75,1.0,9.144501905839563e-06
11556.0,1.0,1.5461291542760572e-05
11556.25,1.0,2.4452412237115882e-05
11556.5,1.0,2.6524445985965452e-05
11556.75,1.0,2.343608430849092e-05
11557.0,1.0,1.7767033079601488e-05
11557.25,1.0,9.672360098392858e-06
11557.5,1.25,4.934146356560591e-06
11557.75,1.5,2.17219696932419e-06
11558.0,1.75,7.97843057887769e-07
11558.25,2.0,3.253521349008149e-07
11558.5,2.25,1.4770915653492635e-07
11558.75,2.5,1.6269787389376538e-07
11559.0,2.75,2.3623977504421783e-07
11559.25,3.0,2.3611339292569738e-07
11559.5,3.25,1.9227930551081364e-07
