YEAR,BRAND,PAGE,ENTRY,PRICE,MILES,SHIPPING,dummy,CHEVROLET,FORD,HYUNDAI,TOYOTA,JEEP,VOLKSWAGEN,NISSAN,KIA,BUICK,DODGE,HONDA,GMC,SUBARU,INFINITI,MAZDA,CADILLAC,FIAT,LEXUS,BMW
2017,JEEP,369,5,23900,35504,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,NISSAN,369,6,16300,40728,300,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2013,HONDA,369,7,11700,90538,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2017,JEEP,369,8,25400,47301,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,HONDA,369,9,14000,84147,300,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2019,BMW,369,10,43200,7023,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2015,DODGE,369,11,24700,39950,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2017,JEEP,369,12,17100,14697,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,FORD,369,13,14900,34189,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,CHEVROLET,369,14,20900,19470,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,GMC,369,15,15800,77681,300,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2017,FORD,369,16,11500,44599,200,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,FORD,369,17,17200,27067,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,VOLKSWAGEN,369,18,16400,41665,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,CADILLAC,369,19,23900,55926,300,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2018,CHEVROLET,369,20,14900,47874,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,CHEVROLET,370,1,14300,22193,200,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,JEEP,370,2,18400,22148,300,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,FORD,370,4,18200,2328,200,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,CHEVROLET,370,5,24900,15948,200,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,DODGE,370,6,16200,23228,200,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2018,JEEP,370,7,27700,14414,300,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,BMW,370,8,36800,22640,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2017,FORD,370,10,18400,28279,300,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,HYUNDAI,370,11,14200,44309,200,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,BMW,370,15,24400,25185,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2017,FORD,370,17,18800,15481,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,NISSAN,370,18,19100,28080,200,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2017,NISSAN,371,1,18800,32627,300,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2017,VOLKSWAGEN,371,2,13600,26903,300,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,BUICK,371,5,17800,5632,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2017,NISSAN,371,6,18000,38977,300,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2018,DODGE,371,7,19000,33450,200,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2017,JEEP,371,9,17700,18601,300,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,GMC,371,12,28900,26077,300,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2017,JEEP,371,13,18900,25512,200,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,DODGE,371,14,19600,26791,300,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2017,FORD,371,16,16000,33516,300,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,CHEVROLET,371,17,17900,44539,200,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,KIA,371,19,10100,98224,300,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2012,NISSAN,371,20,14800,77647,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2019,KIA,372,4,17400,16793,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2019,KIA,372,5,16900,22904,200,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2019,KIA,372,6,24900,22842,200,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2015,TOYOTA,372,7,17600,56398,300,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,DODGE,372,8,20100,15706,300,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2014,CHEVROLET,372,10,13500,73525,300,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,NISSAN,372,12,15100,54369,300,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2016,BMW,372,15,23600,32062,200,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2018,FORD,372,16,20100,10710,300,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,NISSAN,372,17,16600,31762,300,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2018,FORD,372,20,18100,26561,300,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,NISSAN,373,1,17000,23270,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2017,FORD,373,2,16500,22127,300,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,FORD,373,3,16400,37563,200,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,KIA,373,4,22400,22162,200,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2019,CHEVROLET,373,5,24100,18368,300,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,FORD,373,6,16600,31287,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,DODGE,373,7,17500,5165,200,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2017,CADILLAC,373,8,28000,20444,200,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2018,CHEVROLET,373,10,18600,20429,200,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,CADILLAC,373,12,28600,13307,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2016,GMC,373,13,18900,17944,200,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2017,BUICK,373,14,27100,25259,300,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2018,HYUNDAI,373,15,21100,14944,300,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,KIA,373,17,16400,26308,200,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2018,JEEP,373,18,35300,16799,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,CHEVROLET,373,19,19900,26216,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,CHEVROLET,373,20,11600,32485,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,KIA,374,1,14500,35736,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2015,VOLKSWAGEN,374,2,15900,34840,300,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,FORD,374,3,13900,42771,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,FORD,374,4,15900,44606,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,CHEVROLET,374,5,15900,34622,500,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,CADILLAC,374,6,24100,40935,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2017,FORD,374,7,14900,49462,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,BUICK,374,8,16400,19516,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2016,NISSAN,374,9,16100,32183,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2017,FORD,374,10,13900,40497,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,CHEVROLET,374,11,14400,27362,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,TOYOTA,374,12,12700,94753,300,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,FORD,374,13,14700,27961,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,FORD,374,14,29200,49225,300,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,FORD,374,15,27900,18613,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,CHEVROLET,374,17,15600,20345,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,KIA,374,18,20800,21445,300,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2016,FORD,374,19,20100,48562,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,GMC,374,20,17600,26041,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2017,FORD,375,3,16500,24923,200,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,GMC,375,5,24800,47863,200,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2017,CADILLAC,375,6,24300,40809,300,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2016,LEXUS,375,7,28700,12367,300,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2019,KIA,375,9,26200,24365,300,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2017,HYUNDAI,375,12,14100,18060,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,KIA,375,17,22500,16409,200,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2017,VOLKSWAGEN,375,19,18800,23535,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,NISSAN,376,2,12700,36806,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2017,GMC,376,3,26500,44252,200,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2018,CHEVROLET,376,4,14900,18843,300,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,CADILLAC,376,6,26600,28695,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2018,DODGE,376,8,17700,43118,300,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2017,FORD,376,9,16400,30603,200,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,JEEP,376,10,17000,28491,200,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,TOYOTA,376,11,14900,27750,200,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,TOYOTA,376,13,16400,50620,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,NISSAN,376,14,14500,8193,200,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2017,CADILLAC,376,15,23100,33017,300,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2017,BUICK,376,19,17900,23055,200,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2017,CADILLAC,376,20,26800,36231,300,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2019,KIA,377,2,17700,11397,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2017,CHEVROLET,377,3,14900,24779,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,DODGE,377,4,18500,31388,300,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2018,NISSAN,377,7,13200,36123,300,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2019,KIA,377,9,18100,21105,200,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2016,CHEVROLET,377,10,37900,35310,200,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,TOYOTA,377,11,16200,15599,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,CADILLAC,377,12,25900,29806,300,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2017,CHEVROLET,377,13,14900,17986,200,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,VOLKSWAGEN,377,16,13600,48330,200,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,FORD,377,17,15800,34219,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,DODGE,377,20,22800,23328,200,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2017,TOYOTA,378,1,18800,21858,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,NISSAN,378,2,23300,26586,200,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2012,LEXUS,378,6,16000,69920,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2017,KIA,378,7,16800,28682,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2017,NISSAN,378,9,15600,57911,200,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2017,CHEVROLET,378,10,17400,19020,200,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,BUICK,378,11,18100,22079,200,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2017,CADILLAC,378,12,24700,25054,300,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2015,JEEP,378,13,13600,81500,300,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,CADILLAC,378,14,32700,40047,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2014,HONDA,378,15,15200,14625,200,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2016,BUICK,378,16,15100,21748,200,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2015,LEXUS,378,18,25800,54692,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2017,FORD,378,19,14600,37419,200,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,NISSAN,379,1,21500,17372,200,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2019,KIA,379,2,26400,20359,200,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2015,JEEP,379,4,27800,37575,300,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,CADILLAC,379,9,26900,45917,300,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2018,CHEVROLET,379,10,18700,19358,200,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,NISSAN,379,13,22000,32772,300,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2017,CADILLAC,379,14,22700,34444,200,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2017,FORD,379,17,25200,36842,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,VOLKSWAGEN,379,19,18200,30775,300,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,CHEVROLET,379,20,19600,10678,200,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,LEXUS,380,1,30800,35076,300,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2017,CADILLAC,380,3,25400,36998,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2012,FORD,380,5,11900,70687,200,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,NISSAN,380,6,15900,41433,200,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2014,VOLKSWAGEN,380,7,13100,19074,300,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,CHEVROLET,380,8,20000,40182,200,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,KIA,380,9,16900,21071,300,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2017,CADILLAC,380,11,27600,29887,200,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2018,FORD,380,14,17600,21982,200,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,NISSAN,380,19,20800,22540,300,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2017,JEEP,381,1,16900,29099,200,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,DODGE,381,2,19400,18299,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2018,KIA,381,3,14400,13729,300,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2013,NISSAN,381,5,21800,28336,300,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2013,VOLKSWAGEN,381,6,14800,41782,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,TOYOTA,381,8,14800,66241,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,GMC,381,13,21000,38398,200,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2014,CHEVROLET,381,15,15900,24132,200,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,JEEP,381,17,21800,27121,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,FORD,381,18,17900,11304,200,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,CHEVROLET,381,19,14800,22586,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,GMC,381,20,21100,20361,300,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2015,JEEP,382,4,16900,32070,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,JEEP,382,10,17200,14730,200,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,NISSAN,382,11,14700,15012,300,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2017,CADILLAC,382,13,28300,17850,300,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2017,CHEVROLET,382,14,17400,23779,300,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,VOLKSWAGEN,382,16,19400,6929,200,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,VOLKSWAGEN,382,17,19700,15830,200,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,CHEVROLET,382,20,12800,100143,300,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,VOLKSWAGEN,383,2,11900,80557,300,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,TOYOTA,383,3,18000,40844,200,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,VOLKSWAGEN,383,5,12300,39026,300,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,BMW,383,6,26900,39557,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2015,FORD,383,7,26200,59799,300,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,HONDA,383,8,18300,42118,300,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2014,BMW,383,14,26800,53910,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2017,BUICK,383,16,17900,31707,200,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2017,BUICK,383,17,16900,14654,200,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2018,NISSAN,383,18,19800,38848,200,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2019,KIA,383,20,26200,23109,200,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2013,LEXUS,384,6,18500,81853,300,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2018,CHEVROLET,384,7,18200,21889,200,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,JEEP,384,9,16100,47444,300,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,SUBARU,384,10,18800,42134,300,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2017,FORD,384,11,23900,31046,200,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,VOLKSWAGEN,384,14,11900,76362,200,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,KIA,384,15,16800,12485,200,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2016,BUICK,384,16,14500,32693,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2016,LEXUS,384,17,23400,39331,200,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2015,HONDA,384,18,17400,28357,200,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2018,CHEVROLET,384,19,16700,4937,200,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,KIA,384,20,16500,27601,200,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2016,KIA,385,2,15700,25524,300,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2015,JEEP,385,8,28700,34811,200,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,CHEVROLET,385,9,18900,15817,300,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,NISSAN,385,10,27200,16135,200,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2015,SUBARU,385,12,14700,82800,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2018,CHEVROLET,385,13,16000,16349,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,DODGE,385,14,18900,27007,300,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2014,CADILLAC,385,15,22000,23306,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2017,CHEVROLET,385,18,20700,30113,200,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,KIA,385,19,15300,25164,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2015,HONDA,386,2,14400,39242,200,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2013,VOLKSWAGEN,386,5,12600,62181,200,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,TOYOTA,386,6,16000,18882,300,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,TOYOTA,386,8,19700,36872,300,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,GMC,386,11,20000,29411,300,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2019,KIA,386,12,23900,18166,200,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2017,CADILLAC,386,14,27600,26195,300,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2018,FORD,386,16,18100,28615,300,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,HYUNDAI,386,17,14600,34085,200,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,CHEVROLET,386,18,20400,15233,300,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,BUICK,386,19,24500,32701,300,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2017,BUICK,387,1,24800,26336,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2017,CHEVROLET,387,5,17900,16514,300,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,FORD,387,6,25200,35571,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,FORD,387,8,19000,27646,300,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,CHEVROLET,387,11,14700,18353,300,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,SUBARU,387,12,18000,63152,200,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2017,JEEP,387,14,35700,12171,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,CHEVROLET,387,15,20800,17309,300,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
